{4.218962043962232,	3.868185519964154},
{6.464011238668977,	-81.98010742292871},
{16.052278433972273,	-79.71753614589842},
{-6.276385728493498,	-55.83657961156166},
{9.848883858496926,	-62.161257478369734},
{-8.696009494053456,	-74.85026488213288},
{-9.010082488065873,	-70.63241404011357},
{15.69386162317128,	-82.92612529465949},
{15.33669796218734,	-64.55053441000331},
{5.231363568977393,	-60.14763758271572},
{12.344058864140251,	-81.98377176210761},
{-3.4061733817899515,	-72.27989562407882},
{-8.507728919517387,	-67.85742431875137},
{1.0074212049915516,	-64.51334667225966},
{-10.587600848572375,	-86.90745280580292},
{-2.577261403614937,	-77.48095110444523},
{8.35440368321806,	-83.27899114927072},
{2.8088140959273353,	-64.61427332128015},
{18.884754798319918,	-77.57362517678818},
{6.337196833340279,	-88.81407947713424},
{-5.966270740755235,	-84.02763725948077},
{2.801311817735094,	-59.48645855076977},
{9.089292549549924,	-88.58169256222459},
{5.645436577059645,	-73.88113220948632},
{-6.2617835871892815,	-88.35018447446967},
{-4.364197921187927,	-75.24948633411023},
{15.390583035726824,	-66.00396950936441},
{-9.60719550856318,	-77.92311314472798},
{-5.13060275334286,	-83.9753631996824},
{6.691893121812086,	-71.77929791472059},
{5.106949880890269,	-68.65029882307996},
{21.227003360276655,	-69.06752909683401},
{4.871726512581876,	-60.10243195026993},
{-5.497423710950461,	-83.67221933634166},
{9.244699885551746,	-71.56925061145596},
{19.673775153195642,	-70.77835134370125},
{7.8165878973238705,	-84.11742969344287},
{-1.2478639640990323,	-79.84373470029989},
{11.923552051812539,	-58.05951569450464},
{13.308996628051535,	-84.03271661939479},
{3.0785280723011184,	-81.13735540342583},
{5.955277271068862,	-71.169627308094},
{23.056815725666382,	-65.93298960683532},
{22.87558751486347,	-85.65269424222762},
{-0.9808650251070468,	-70.80472179987169},
{19.225016125729873,	-87.53398252898123},
{14.295807844364976,	-62.23195814155229},
{20.514519590922323,	-70.69549756926664},
{16.851827734201784,	-70.93230326637473},
{-0.9595774981135143,	-75.3755714428363},
{14.475407012592186,	-71.94901967980535},
{28.405819438992623,	-72.36289586758593},
{-0.5573052919116783,	-58.72535881178108},
{30.931129381663116,	-82.25986551345466},
{30.769026108263787,	-61.80579708362063},
{23.93494446774166,	-66.3495047789466},
{-0.8871179061979007,	-70.97087953817365},
{14.77210669481245,	-80.37463361276711},
{24.997255327276314,	-70.9328524089888},
{6.134819561998402,	-58.73357840743912},
{13.770906077452018,	-75.10641587853543},
{8.876160138949032,	-76.66114055151911},
{10.478977790499883,	-60.894771881125756},
{26.156228384763345,	-63.97741664683464},
{-2.875048436894321,	-63.6786565008764},
{3.184779189432522,	-58.97876945508328},
{21.60517408025099,	-57.44874650541334},
{15.494693828230844,	-63.19704841692452},
{15.817489564807683,	-56.18472965930947},
{5.266008529211383,	-71.51981395038399},
{19.498122013645688,	-66.51656798968837},
{17.869132203977575,	-76.46282447041544},
{10.606054568611846,	-53.09625441049119},
{11.052599429767369,	-57.65604063805544},
{26.50694021601307,	-82.43901375353451},
{2.0932799729098015,	-51.433785783371675},
{3.575621555919767,	-78.3601922626861},
{14.629480012220853,	-82.278789491211},
{12.561926825449614,	-71.79932460879232},
{4.782955247326093,	-76.75673477302195},
{22.713474015838248,	-72.81800330206667},
{21.183094526685583,	-75.03380098346815},
{-0.7389727370733752,	-56.84307128965291},
{11.875076935871352,	-58.35603280792341},
{-0.8030523552679725,	-65.34744121245839},
{0.3556193081673271,	-59.39781847070239},
{21.731016729598913,	-81.81858158658592},
{6.310642988243519,	-61.940072478420475},
{-1.2694012014455538,	-82.01688310281693},
{19.25585599854881,	-81.54062918425072},
{13.44543574704701,	-71.7850828018264},
{27.13883213210023,	-53.081191752401},
{17.505594533422542,	-55.90776814096361},
{7.0898464618276655,	-78.51335753358786},
{15.393768759114483,	-83.66876224316047},
{26.968541151081478,	-70.76638652774214},
{8.785929386513391,	-81.63789997319613},
{20.949324509157236,	-83.40825059114636},
{26.644541218435563,	-59.41590066555219},
{22.118280987078005,	-60.642829608204416},
{9.390316116959635,	-64.57794796593254},
{25.640719116236518,	-77.27284476042472},
{5.721383817874585,	-74.48357022093339},
{21.271798537670715,	-81.25864067692143},
{29.951817814566397,	-80.5779356209277},
{24.826197489864935,	-70.32860020685678},
{6.292065381768502,	-87.84039953843427},
{26.176570286786607,	-62.45248659162406},
{20.789239946006898,	-67.62244686958411},
{27.28559503805361,	-68.91235485154613},
{23.45472485020698,	-82.97789391356491},
{2.9840898750301186,	-64.54013751030575},
{29.722761687540725,	-70.96594737046274},
{13.155071125242241,	-67.45023180336794},
{4.537855711753348,	-86.66814673162966},
{33.96652819025802,	-63.60463214144376},
{10.249865873604694,	-76.05752646879893},
{19.951670439171156,	-61.37166821857295},
{13.023827070357257,	-74.54439229834881},
{20.848159520475733,	-57.154040736073945},
{24.19606909160908,	-64.87360005761028},
{11.685951474227522,	-84.52185476029075},
{36.46409916542469,	-76.01606934063528},
{21.89403764628178,	-78.56863007276921},
{28.13291058199017,	-82.05727563641267},
{8.392541072041713,	-83.3725904531787},
{10.40438546303282,	-59.82381460858775},
{23.28774319164926,	-89.58928132730075},
{13.772302971232829,	-62.62797781870226},
{35.3748346859204,	-87.82443497493585},
{8.700444905514555,	-58.310910397960114},
{38.67453191581989,	-84.1622295917852},
{28.388627087388013,	-73.33567006783012},
{34.93648326950549,	-85.72947516964558},
{9.63402139777478,	-60.656271474548035},
{14.256667487508867,	-65.7593685886734},
{19.96392783523676,	-83.73536408140842},
{35.34122093998049,	-73.22217599016336},
{22.628057401993953,	-68.20491075417593},
{32.37137142763734,	-79.88197344530175},
{37.035234241475194,	-69.1301207264969},
{25.966568857476116,	-77.63980203002836},
{31.36263257048213,	-65.90245087642786},
{11.112151531151987,	-75.00393043498798},
{10.585003251970779,	-64.12971523923389},
{29.851395850338772,	-68.6673565811785},
{23.62367736796815,	-63.27188618944021},
{26.073033179679154,	-54.98074466073065},
{32.99119966877237,	-57.206821030300745},
{22.320311788015317,	-52.31267816018831},
{37.11708706509244,	-78.13843525562207},
{37.21396996736934,	-55.58582766434544},
{14.65828956738579,	-75.26420076720751},
{11.193247498897076,	-84.33775197459543},
{11.406136336497362,	-84.58776205216643},
{27.50328520568241,	-64.27642364815354},
{8.549724144732135,	-54.069697714527365},
{25.157493284966332,	-52.743153345815855},
{13.906947808416842,	-57.081233173358086},
{8.57828093389027,	-63.93498351123998},
{8.198123741894978,	-69.97030975389816},
{24.579672234685837,	-55.853425125447956},
{11.248240545401057,	-82.05839266345559},
{20.704582945631984,	-71.4792309307073},
{23.640810658397616,	-50.82267002382213},
{30.775381333335773,	-62.66864560022432},
{14.648256961244503,	-74.19604789161936},
{22.06856097505584,	-72.8395278298234},
{27.2090889563945,	-78.44690776666684},
{22.73778681453348,	-58.10137877576766},
{29.238864067040875,	-56.48993517867183},
{17.74849786233968,	-62.40627476550386},
{16.05772439893682,	-53.95548111190378},
{27.47021886657479,	-67.91733340569516},
{29.628739613883855,	-68.2757619859824},
{31.366918413728605,	-58.8212527399256},
{16.073143963295767,	-55.07916662926536},
{16.274713770072445,	-67.5057539378533},
{12.902310331154975,	-54.26465977775339},
{11.288980247053836,	-48.62635192912624},
{29.665066254156745,	-68.12423273514264},
{15.711010097645342,	-57.53133344763172},
{25.336406428437034,	-69.2787058342039},
{4.762874429228088,	-75.22997265041471},
{4.355342141493654,	-71.99348815153229},
{13.254467658645392,	-68.80364157477386},
{24.689966221782573,	-53.51640795515506},
{21.003232181895665,	-73.81805383128487},
{19.015011655729467,	-74.46763593549642},
{7.384889037291359,	-72.2787590500923},
{26.41553138268103,	-57.5052396589491},
{14.982258356894864,	-61.99388016389857},
{11.211372575158489,	-70.12339970919213},
{35.95362268151446,	-56.842680155784606},
{19.861262840668765,	-70.67553600582065},
{24.028542688410415,	-62.61778195287019},
{33.290918935567944,	-65.04243450405718},
{32.586984455547324,	-73.98580441728052},
{5.971990241966733,	-67.83509968700122},
{31.882117539453656,	-72.92646581783347},
{24.04598501631298,	-64.16644669116386},
{30.45187372027139,	-62.5921593622641},
{27.58373103304567,	-58.62407689538968},
{33.018231216400196,	-69.79502951200655},
{17.86212955289381,	-58.69265142737622},
{20.270464893501938,	-54.407776522730444},
{27.189201184163938,	-75.35010084498671},
{2.6289913996754173,	-58.58555963253533},
{17.065194535896513,	-82.76239692812113},
{22.182697671996895,	-79.94714148078725},
{21.13730767226422,	-78.2785288395492},
{19.83589746166715,	-61.442547804795154},
{14.242826916340988,	-77.96166175972304},
{15.356312575398892,	-62.17718234600994},
{14.63035753981666,	-56.35131051032881},
{30.732076182408758,	-67.46895202156041},
{20.700110213059222,	-74.91537329049841},
{1.0681728790644414,	-79.52819879043321},
{15.887052259944703,	-75.9646190824692},
{21.67002034384301,	-59.780070193955396},
{9.518743149140953,	-60.596833506668816},
{6.833677775934692,	-59.03514897360051},
{28.416757533363523,	-72.46697124213422},
{17.997058894051214,	-63.26638455957338},
{22.947476617780552,	-59.684478424962606},
{19.778162005628133,	-52.73474440798408},
{3.3724219608153447,	-74.46274690982638},
{25.73288166780577,	-54.45984198630926},
{-0.329868378742713,	-70.68027002953198},
{-0.44149754553869514,	-67.72962214658224},
{-4.55056851942836,	-55.370173069006675},
{7.246056356848964,	-64.07584649414555},
{13.322362599679568,	-74.56589314207633},
{8.837161849006378,	-68.79274524149099},
{5.875455922444292,	-50.00711637746926},
{25.75671048354209,	-49.26607719372163},
{22.47254127313319,	-65.47624727001778},
{24.047708720200372,	-52.30476922239474},
{29.79351329032924,	-46.89973105949824},
{25.49239901302277,	-63.89138139496019},
{5.360210630825552,	-71.72473805688571},
{24.838626940122403,	-52.75603365395964},
{29.846446568876523,	-74.49298273185255},
{0.7629911551254125,	-70.71934511217073},
{-0.1986368576235371,	-66.64665833581},
{25.52103035775951,	-54.58224565573802},
{9.872300116734646,	-56.63426429559708},
{13.08441129913989,	-59.84147242172119},
{4.586043239335542,	-52.97931361763927},
{32.45020457252119,	-66.03263683099426},
{12.173403331386844,	-63.10532246824977},
{4.800839592096342,	-55.179005957155645},
{27.905036301194862,	-50.19687598461228},
{10.0038176377305,	-75.89784960780824},
{12.651110593536192,	-60.31542551245357},
{30.517510706605925,	-75.66636520631111},
{33.74174040923933,	-57.836655340819576},
{14.965230433721288,	-63.0411600600577},
{10.323310373159089,	-60.83961101572572},
{24.792427722183543,	-50.71142448607966},
{8.279605467794276,	-47.13097525338704},
{28.510307799676482,	-65.3051986685721},
{15.348119465890143,	-51.85372360498962},
{6.814719045942404,	-69.14628716109686},
{15.31113345533771,	-69.44691675345588},
{17.862006174525277,	-76.04778326197443},
{9.03649654269135,	-73.1858168734295},
{4.6784361597080455,	-46.84260942475578},
{9.567381988716818,	-73.42734913932472},
{21.160596196950916,	-44.5204524576753},
{15.086091297125027,	-46.260140956657196},
{26.20191898436827,	-49.573686429590914},
{21.089973783045124,	-60.59589745084181},
{18.471613511885504,	-46.14180019664083},
{16.68063340389571,	-52.972243385713234},
{22.294878962371644,	-59.95754403635207},
{11.64823088824632,	-64.99810401057536},
{24.403233624133552,	-62.85301786019407},
{14.657483810470282,	-45.33058582958269},
{18.434365559925357,	-61.17214634650557},
{26.541199560535,	-66.93545528463292},
{30.45986382196036,	-45.292383441892056},
{11.896387966800578,	-44.97021844806235},
{28.39863573291563,	-49.107809320940035},
{36.20339091479799,	-58.01722592790658},
{24.60016866190998,	-49.304584713467804},
{29.377918179968727,	-51.38162900077336},
{26.420146389342385,	-41.27358229596874},
{23.840031474769276,	-70.96836634762336},
{13.296071055942143,	-54.032453718054825},
{36.227863217585615,	-53.560701700180005},
{25.96828131841834,	-43.800821756862085},
{35.71789623825845,	-51.4681639479264},
{7.335936795996023,	-40.2736157220673},
{3.656545287583164,	-50.975831952538755},
{20.870487935837147,	-41.33938576593458},
{10.128467125547264,	-61.183433126751936},
{13.71829031128441,	-68.57867532807992},
{33.72925654497875,	-41.62624612639688},
{6.607604917334026,	-65.33313550748505},
{26.8131348449524,	-56.467061780394374},
{34.3268724801418,	-69.56520428909047},
{34.68108123019245,	-58.80676728035699},
{8.60766234124102,	-61.83925251682111},
{27.602232257675755,	-55.5239689675993},
{31.789705198102315,	-50.26205989693446},
{24.442211398293217,	-69.89145920770775},
{11.258887362054395,	-50.91452881597813},
{20.537496956946793,	-61.52793187896097},
{6.0937388164367405,	-59.48930644026382},
{27.388186431117827,	-51.98723552626126},
{12.494742500771299,	-69.92764806830012},
{15.057233436384756,	-48.764722587475944},
{24.997095309521924,	-46.60071920435956},
{13.466269193045925,	-53.35411416693822},
{16.942203993918994,	-41.826515270339954},
{25.195819257466383,	-64.16818604015546},
{0.7601173990206256,	-64.21695487936215},
{10.688323766378545,	-67.58808084771654},
{29.735026357849545,	-51.77035111461154},
{27.90997568178244,	-42.89673244930564},
{5.756251405595645,	-40.37981792464954},
{20.265096528490066,	-44.99724785451261},
{14.831798652829924,	-40.107930259456346},
{24.793948251480582,	-48.64774004259366},
{-0.49978593186718356,	-41.37937635080756},
{19.08264639122785,	-50.95143610332658},
{6.941703313051647,	-53.391905398640716},
{26.469592426578746,	-50.44916249860712},
{20.08888704952736,	-50.80948419587865},
{25.213440976530777,	-44.80942940688466},
{5.661512716529479,	-53.28585847574175},
{17.33733740620697,	-42.4492776855824},
{-1.1927871953002906,	-38.4929628975391},
{15.617801334696814,	-61.19976140294138},
{22.855380747504412,	-64.37945838826283},
{23.378876375339154,	-65.106924100047},
{19.53534216621506,	-51.95189645880152},
{24.51905958440063,	-67.5273113256332},
{17.099589210036605,	-60.76802578340288},
{24.897530702558484,	-56.12199684858291},
{18.023829448380624,	-36.596308590996095},
{5.091805332323251,	-50.00297781145338},
{4.155032435588527,	-53.90545085282738},
{5.403321790436948,	-54.366236471903136},
{18.782749990312585,	-42.61710878408051},
{5.314128959627979,	-65.31373559663257},
{1.6853519171415456,	-40.45543082989296},
{27.46655826380295,	-43.88247577475565},
{8.218202473890692,	-37.42993029798242},
{32.40248749069383,	-47.812818313521824},
{6.782400754963689,	-65.60068103036403},
{12.425433603752392,	-57.86901009978237},
{30.9084376389258,	-45.15012094804906},
{24.138833911258427,	-39.681971185924496},
{20.099339973936598,	-60.29789602743747},
{18.019325922541103,	-45.17785128224055},
{18.21611983676588,	-58.94286452365422},
{7.1112625105310485,	-57.43346234255081},
{24.22558392614478,	-49.81082005457617},
{6.131037644411784,	-40.3444409605152},
{12.393983504074349,	-60.49558087605823},
{27.983684864453494,	-58.1822598707068},
{14.498184761262063,	-53.770967971903815},
{23.16320039888691,	-42.71054407355106},
{3.284511681792953,	-66.05308507892666},
{13.65922629319379,	-38.08287975979702},
{6.753978025728443,	-63.762473824873375},
{25.61285988368169,	-55.782756698510106},
{33.3458478074001,	-63.638241486005114},
{20.400002048378084,	-46.50551585439504},
{30.434369870255367,	-41.724415256042874},
{24.70932485630615,	-40.74052026921751},
{30.87934940565892,	-64.89314846030412},
{10.694607343818902,	-54.81746010574864},
{37.2289408229168,	-42.51687157874726},
{31.874908588692154,	-61.90160285429329},
{22.89908285556662,	-58.32678863123897},
{30.978736978822347,	-51.90976401589912},
{10.078684473671089,	-43.37544451079222},
{27.28135513120282,	-67.34385993281751},
{7.580026945455312,	-45.40098786406504},
{39.23859691860042,	-66.04651880383656},
{37.66252296352414,	-68.4174639221402},
{31.734771063045827,	-67.40025209236727},
{30.494200638573965,	-48.30844211232211},
{19.103368321435923,	-63.34714381683511},
{18.443626111640317,	-44.43068800746588},
{13.351418749593993,	-38.031103835144464},
{28.436922931951177,	-39.20896704262959},
{15.688377004948617,	-58.252818308803704},
{26.834540464176882,	-53.5185099552862},
{34.397639961551434,	-53.399308923844146},
{24.230113060326158,	-49.35151820224628},
{26.49732523380439,	-43.45336878783907},
{16.967889030686845,	-49.27275000868396},
{11.440974511583775,	-61.77545969538342},
{29.515118781003686,	-49.93363714312754},
{12.132969086252036,	-39.53445379352515},
{29.968996569336426,	-44.56934765471685},
{21.01588168215485,	-49.019046614832945},
{37.863427885816364,	-38.73539926107844},
{26.779127313190287,	-46.01306485100001},
{11.18740124440265,	-53.73265403632318},
{33.60626056757295,	-53.07220176124877},
{36.30446374785494,	-47.45058433424149},
{19.183008023338267,	-46.08847133036383},
{31.790958998819256,	-52.88529488752614},
{44.32495536865781,	-29.001550654465937},
{14.502045354471278,	-32.92459977388282},
{36.29552199152026,	-60.80504641485795},
{31.461525089835416,	-37.24730887392525},
{36.413566718336824,	-38.386514861972245},
{42.33011596539059,	-42.130070935086316},
{43.22547975558682,	-53.21719066929269},
{13.62204094177644,	-49.80848856350701},
{17.60089867577163,	-58.13140241699626},
{42.81070676920193,	-54.3723628795974},
{32.71390025626874,	-46.681296499883416},
{15.360417779075032,	-65.16352291844866},
{43.984569059826285,	-47.55961673238323},
{20.879102099279606,	-57.276632397955765},
{39.44846679980887,	-52.36639046738675},
{30.4297312069688,	-41.7655773797667},
{16.67100624288238,	-43.398926207507046},
{42.283431304515275,	-57.684810027784074},
{38.499744964118484,	-58.27321197961807},
{35.81485591758022,	-33.33501885600859},
{44.86219833806079,	-30.394552379111886},
{26.96085359879099,	-56.227631582027016},
{25.96667870014296,	-39.544541589213864},
{23.238205492853332,	-58.14266170201499},
{28.1714664466331,	-46.5326663252557},
{18.46529611211826,	-56.96016294198357},
{36.91549039058459,	-37.18170653508271},
{36.31005625656857,	-45.99061154896311},
{47.59877849826837,	-35.57766233243609},
{35.127579079973266,	-40.11910272717111},
{36.5761752119235,	-49.914941639454085},
{44.064457372229555,	-58.475911563546305},
{40.50538147538846,	-40.13866039962781},
{47.11587137469666,	-40.21356912837142},
{49.13762298153986,	-33.46601483934549},
{46.353522520005306,	-47.280828725863756},
{33.27955875272206,	-56.47561661969468},
{44.749627713266456,	-64.1892211392546},
{35.25214656268784,	-54.8434708533249},
{24.418207098620407,	-38.27866872447149},
{33.98221610203354,	-60.01789924771573},
{48.494914602871546,	-59.90413317810291},
{26.112307512896656,	-36.14241844251809},
{25.500513715210037,	-62.687911504864545},
{31.81379814226278,	-37.820872806550184},
{34.71185782897716,	-59.425226599111284},
{42.10797547866467,	-55.593362535722214},
{51.76888500794402,	-44.064129294545296},
{24.126539021327773,	-38.175631642246024},
{53.21575854424728,	-48.53413132988037},
{32.00875233657859,	-36.70752596033297},
{38.2740249896297,	-39.77423793726},
{24.246193891221267,	-54.404061000438666},
{51.68748446905502,	-44.30826170628073},
{38.65987687524156,	-40.00191151425946},
{46.38256880117806,	-30.799296439991743},
{50.30194904643902,	-47.81277716232816},
{22.875750799879835,	-60.45671591220242},
{25.534353256733326,	-62.798744170297766},
{44.31564827451014,	-39.289695345179126},
{24.95089035113371,	-59.36587270743175},
{38.908141920926134,	-39.386693102133684},
{24.83426438371847,	-50.23260546797733},
{22.281634122700897,	-47.44826998954173},
{27.955750319410374,	-45.75838754874184},
{17.029433376857032,	-38.314989765009415},
{33.32202562543782,	-34.9723338784262},
{48.85821430330279,	-52.08940331730609},
{26.047800761313287,	-28.730085472012156},
{36.19729055952351,	-41.57683726799545},
{22.204097872172657,	-44.66296446877184},
{19.765128891467725,	-40.08637623881433},
{43.547187625718095,	-35.098881587573125},
{23.45636546735257,	-37.56389201366905},
{33.349225211883166,	-44.097016002463306},
{34.492887891906854,	-41.794796153103874},
{30.37533082319046,	-28.839064672694697},
{28.93189242579783,	-42.92421859242103},
{35.32905760505197,	-43.94977627020732},
{41.94236287288274,	-38.29475977477999},
{26.253735718332578,	-50.12155934706085},
{43.30904528677992,	-57.35517656059754},
{37.998576731395275,	-36.52360439713725},
{25.099106970174216,	-37.85186338360725},
{39.61326881990712,	-43.65767523997515},
{36.19393151452607,	-42.760091180066425},
{28.098810511855618,	-39.526849575251376},
{34.63222353071323,	-51.35792847692005},
{27.773400665005294,	-46.119275350208106},
{27.872845025138425,	-47.4051970137386},
{34.478975456706976,	-53.80772736102668},
{42.1967470144422,	-57.07934064318423},
{30.04780644183587,	-35.8881973070871},
{11.830206903630494,	-31.276689090928503},
{22.63878258627476,	-49.19980536798036},
{34.534370766836304,	-46.44181281334227},
{25.021591891727315,	-47.884139659324205},
{15.630648882841658,	-38.46474539454358},
{27.668289044349866,	-54.0397568641666},
{25.85687902199697,	-29.39969235616475},
{36.23441539769634,	-29.090519753593366},
{25.750878923629784,	-49.506163537407836},
{37.30068577180863,	-47.874151883321176},
{11.089404638909983,	-26.31287154711189},
{42.071004804470874,	-41.024757474002776},
{26.192761282612647,	-52.14888198245315},
{41.95661319356639,	-29.50068469323457},
{39.25908486606828,	-29.462504330337207},
{40.14793021373793,	-44.88443138741616},
{30.89758304506379,	-47.48342146047456},
{36.880561917656465,	-53.315217324957246},
{29.054092709119022,	-34.32944113111319},
{38.11870174522715,	-35.74110286933894},
{41.05228975775523,	-23.059511112846558},
{43.65327687896715,	-39.654159317671784},
{22.444044598313425,	-48.74654768453979},
{23.065300515707854,	-26.062255384440107},
{17.628614325816525,	-43.856228720409106},
{43.34302353935895,	-42.689497748006616},
{39.4035059015081,	-41.890613754872334},
{24.324042686511337,	-35.81264435180002},
{27.28462848372345,	-44.59115572241984},
{34.63687402122206,	-42.97253831712488},
{38.16165339547668,	-40.93493686065655},
{43.58697102895175,	-45.626724021024714},
{31.098081922492934,	-42.575010112143886},
{25.739374547445703,	-40.89937510116961},
{44.216212310545274,	-31.342438961999388},
{32.32843327562163,	-39.54655159819764},
{18.85227685478955,	-52.86056711026498},
{28.56336922485907,	-46.55201432373724},
{30.137593606317264,	-25.028209787066448},
{24.05482481532078,	-31.52589709915683},
{25.20275550889168,	-48.51664343606444},
{34.43879385516543,	-49.37745682327306},
{39.815840496484896,	-36.579005837435986},
{50.58923576984692,	-35.68488938879572},
{49.22552666373345,	-35.48378581321626},
{38.35431332826553,	-27.88454881367093},
{22.621737019196036,	-33.16816493466736},
{42.693802930435545,	-30.7088553360926},
{52.82403064810642,	-51.22539865641369},
{49.11071647230797,	-47.75662993750293},
{45.42118173370619,	-32.04311306068574},
{23.448030649329688,	-43.57449379868263},
{24.770582221895623,	-36.002108009851014},
{36.62596344661265,	-48.24400721962426},
{46.03979154866218,	-41.98787187152074},
{26.42114829010927,	-39.093114510392176},
{48.97605789137742,	-59.39854482914346},
{43.83084160377882,	-55.80449100715421},
{50.55306467063528,	-39.423896194838505},
{42.18358459507411,	-28.78073997004309},
{49.75966229879967,	-39.00212016888257},
{39.317708452237454,	-35.92828428747803},
{45.601748319360865,	-54.67738792575325},
{54.76620511959033,	-28.819044890194093},
{26.84836242355274,	-26.149038501798817},
{23.93237061965084,	-36.8345203436015},
{25.24641288297079,	-28.522593682837794},
{49.78825660978231,	-32.86486609877795},
{24.75374565195454,	-37.25523821237907},
{26.810001041225586,	-57.416936725510226},
{53.6972074528669,	-38.745974797395306},
{49.22221204139218,	-53.665742656444756},
{46.47102202576737,	-32.531137360294046},
{44.655874888330416,	-34.92683818034757},
{28.559451277821573,	-28.658253811193756},
{55.89813449387954,	-40.968725343240045},
{29.2244690610497,	-45.23709688290026},
{52.30594484003822,	-37.90006346998729},
{40.70823230176296,	-50.56811895566424},
{57.78795627007008,	-49.830096019505575},
{38.836218553236826,	-55.284232736030255},
{51.74270964073361,	-32.69827061850397},
{57.48710417353213,	-48.368369592535586},
{36.0454075698012,	-58.274702627794554},
{54.78184374560256,	-33.1451780374362},
{37.935277833215544,	-32.49934453934726},
{30.090668746573105,	-44.666453344932734},
{25.63325456971172,	-28.075333071475548},
{41.11309321524955,	-50.15074407065233},
{37.70146568971661,	-47.1417848450085},
{55.99818889480732,	-57.705504191470084},
{41.575331758561354,	-41.7852973598884},
{35.8457572408432,	-50.919189483162626},
{45.40591182729197,	-58.522376535197594},
{48.22701400172149,	-34.081998948417535},
{44.99734435075049,	-58.62665821478461},
{38.325933504791614,	-35.34448018493917},
{48.31959958677753,	-57.67659304550677},
{42.650626509482656,	-41.85687251707384},
{54.641486467583306,	-50.6489999320372},
{35.12915256008168,	-50.37792535623308},
{53.0947307250302,	-56.10713685585334},
{53.65298696152533,	-47.515810025550195},
{26.6472587613602,	-53.76598697200197},
{52.58228725010552,	-53.58414246805033},
{36.47631611123997,	-64.67119207355003},
{56.82237682945586,	-45.411015508999924},
{44.8256321499498,	-49.55413683147375},
{60.125702344446466,	-38.74524754927003},
{52.93571963282207,	-42.47000131141061},
{52.47040360850657,	-63.6098145451716},
{42.837647122070436,	-55.6619839600141},
{32.67155215560366,	-35.83504161398825},
{59.96818938881376,	-50.2487663544446},
{33.51452601161391,	-36.86629721811285},
{40.12580993079575,	-37.01370697877066},
{39.19160167215824,	-29.675836505827775},
{45.793924181982405,	-38.95364069632075},
{60.38315177669003,	-61.50564108314817},
{60.99249095658145,	-40.21470719380453},
{60.025664505021034,	-48.313133593046075},
{47.34009606468387,	-30.980126677875603},
{33.541612546159165,	-48.96293260270091},
{46.444104887978405,	-43.473790004066316},
{32.46237027013859,	-45.292684311118435},
{30.3485329221602,	-62.74672734028658},
{37.4937770196226,	-56.54586939167757},
{40.347590797931794,	-60.33128980134451},
{31.40810625583479,	-49.99814229502364},
{60.469799940132624,	-59.73453793785963},
{40.14386081817339,	-52.426156150972254},
{45.27831078774666,	-58.4742453014543},
{42.102853988038575,	-38.8877465309027},
{40.805385448358315,	-37.6123191429362},
{36.243316524659335,	-51.50301462853983},
{43.63796102789209,	-62.99588269141897},
{57.34992735844389,	-44.856804661205096},
{44.92955093289983,	-47.80931911301086},
{63.80615841073225,	-46.531352958916685},
{42.2575654262776,	-44.7214870819088},
{44.04066015786704,	-30.92024655202045},
{36.23635300660869,	-58.32101507805204},
{36.30196122448687,	-34.73244685157039},
{62.78790452237675,	-50.17933570170335},
{50.109752783581584,	-53.56409985957018},
{54.390728334384576,	-28.578245310888043},
{46.91739527555607,	-57.13239162557306},
{49.67479052792083,	-34.11604364567922},
{58.15344369624496,	-52.62768775793816},
{41.430164899605266,	-48.38619049447466},
{36.439012164163174,	-36.15447777700112},
{62.03751780030501,	-35.828611853954854},
{50.76614079907081,	-34.63589204764402},
{56.433261948468335,	-54.690145930151516},
{32.92177328819177,	-40.35484504679815},
{53.33491996684216,	-44.72343684416077},
{54.16512444801482,	-55.80352047498762},
{43.21858399768108,	-36.842268792762056},
{56.064770186241226,	-28.938822180558475},
{54.578912698110585,	-31.206892000280668},
{55.74115944940293,	-40.443848328802595},
{35.02911440996897,	-55.5212658842471},
{50.34826497668245,	-45.968972980093355},
{64.92542990806665,	-54.39660822840018},
{32.2207894695443,	-25.212421706840694},
{49.52133982869529,	-25.482409062239785},
{58.33583586347648,	-25.140761611557096},
{41.354678383218484,	-52.139572589562974},
{53.578506905649704,	-36.2722141879112},
{44.43663890789674,	-41.51394648906046},
{60.43566705119032,	-47.24171110924326},
{37.973662769215096,	-29.505978418583048},
{33.29573413141443,	-26.071482637746765},
{53.35800034108263,	-45.94998835861993},
{62.24827445030522,	-50.41527247677853},
{62.7407109935064,	-49.357209050126315},
{39.693460016869324,	-45.989375197246346},
{59.60904130963263,	-22.96726787736269},
{62.521631657004235,	-35.414731335156304},
{53.38906116155061,	-23.70140502883301},
{62.96656420740659,	-47.271977897515775},
{47.88081287139527,	-26.72158634320107},
{53.01857190257654,	-30.339134934966133},
{48.93357773397566,	-24.002440948377405},
{30.961781246151105,	-36.51846305319152},
{60.92070750698426,	-36.97253275685692},
{31.722095773930967,	-48.477720442444216},
{49.41076026740543,	-48.656611970861775},
{58.938889946483826,	-29.443391312879168},
{62.199545717168704,	-43.37428492945247},
{47.263203282871636,	-35.74482489463215},
{47.51271654458192,	-47.99652652470996},
{30.677051818302044,	-31.398892437927394},
{51.78014564157049,	-25.17515728320841},
{46.6539543040536,	-41.540123960979926},
{54.688588988092064,	-32.82127284886527},
