{0.016201804928313024,	-8.763900487954434},
{116.58442416525934,	17.753662849138898},
{108.50003040466913,	10.488434017813699},
{125.9514797477741,	11.462047768356353},
{113.64719450649199,	21.518746093593816},
{122.18961228576066,	14.57926659107314},
{125.1527263494658,	12.339443601956248},
{120.70240781485701,	0.8799630806140559},
{122.52343605749023,	17.039194412700823},
{128.1664842893184,	14.353868910954898},
{116.07661718642895,	6.709751795341357},
{126.543867365,	17.907445208791337},
{115.97530575211576,	6.578488840736819},
{116.02836347622234,	12.755752756668086},
{129.03418753418586,	24.942983523864072},
{132.65683875341608,	18.348461357999845},
{111.409334299688,	8.724337996861241},
{116.30899411114507,	13.683695018194701},
{134.0978098161687,	21.895397517632006},
{133.13889353931523,	10.09236352837096},
{117.87686114908443,	23.863638683811367},
{127.39077398578273,	24.962611605230173},
{117.38972179686877,	22.46657384121395},
{123.87496000300636,	14.722227664403611},
{125.41119723174816,	7.2172705815195295},
{128.21260854423863,	3.3475939292907704},
{124.11734041433219,	4.484508275635048},
{133.98192455596006,	22.174424123033027},
{122.38146893397867,	14.684391252062618},
{129.74706448745917,	10.767067607523195},
{117.82678898081268,	2.79072248568466},
{113.70831704768898,	9.657059054494962},
{130.15400082996774,	19.790163789826593},
{124.96796088455078,	2.3547731171005113},
{111.67844424850128,	16.396679965458286},
{114.11378412567022,	10.256475869125676},
{125.0401529593453,	6.263585977882363},
{129.22001716837917,	10.137974205764474},
{128.98968408537996,	10.020265398476994},
{113.49051508311902,	7.793905774318956},
{115.87096397420618,	6.490899774410941},
{125.90953088219607,	11.745880540668955},
{111.67998593342271,	7.475487419519203},
{127.9536744002109,	22.500305248887095},
{109.98994740095675,	19.36685454484018},
{108.5668999178787,	7.241063383699501},
{128.00180498657775,	22.6351765517569},
{106.05283719057903,	11.517818998475507},
{107.7264943926093,	6.761899208070393},
{130.99729312193867,	3.1726463633074884},
{128.2488670634358,	17.736596062684086},
{114.65334113934827,	18.42726544109675},
{105.98075673775176,	19.010703385019397},
{122.02541777569567,	15.53085873007181},
{121.69521703949735,	4.9922972412764475},
{124.16777810856296,	0.239671494022339},
{105.75958829641851,	18.824979619025857},
{117.47481339081997,	14.477189304898854},
{110.74757398552788,	1.8604491747266536},
{104.78111771648605,	10.248719405770025},
{111.20458561320585,	12.42753169636832},
{112.7235721589625,	22.639114692689034},
{101.61002281512484,	20.967559145306527},
{112.73040573141027,	2.40926758229819},
{111.16989924215957,	16.05130172669256},
{112.24241596381563,	19.201113583583627},
{107.30830581012397,	18.6092813552932},
{122.30973442102706,	8.217570435768707},
{113.82078151771552,	11.096072303197683},
{107.85889688672326,	-1.5233670589247623},
{115.28628488248621,	12.901220333210905},
{98.88728891355603,	9.70137978894094},
{111.15724250097075,	1.7554862607742727},
{116.00672463619338,	3.4732987596631473},
{104.71913829573234,	3.426355921164519},
{109.71205922767689,	4.847990922445697},
{120.09052726018413,	2.1832033979398844},
{118.7150496088887,	19.79930588361264},
{106.17956260690423,	22.027469834870242},
{119.8822369221519,	18.188049879430263},
{100.50216988965228,	10.625882392798422},
{119.7219430565914,	0.5932829745957839},
{107.77433532612162,	4.154962228301798},
{107.99116010111862,	6.830722852784949},
{113.45627703757884,	21.494407039443903},
{104.77832072800092,	1.6665163115763608},
{114.01712555939486,	21.058993182025493},
{115.24892383942807,	24.841695711726675},
{108.44116966492652,	3.7915429293955683},
{113.55299843324497,	17.56159787772744},
{105.8000434540384,	11.944043090000493},
{101.56257099180256,	6.052849219864052},
{119.43742841717378,	1.0664093962744499},
{116.36429123335722,	8.650871805828867},
{113.55821472407598,	1.4166969882443912},
{115.05046314328808,	13.639172164614665},
{102.28124397767783,	20.792305035535897},
{105.38076580807287,	0.8925313163255169},
{113.70222785199523,	14.421650108179112},
{115.60957628117373,	13.330664768368365},
{124.92521268434793,	16.34761889120086},
{115.02200379768671,	18.529142130326086},
{109.62528337538156,	4.636903265202555},
{112.19595177690027,	24.710849138933845},
{102.1216754795468,	15.479607162165493},
{126.03546379466694,	6.63089517489307},
{123.14950485496553,	5.510448461226053},
{112.96107413347431,	21.45577972174202},
{117.10112329540917,	19.934021472446254},
{122.94224008125951,	3.9537368530385564},
{121.43672364936116,	24.536098732465838},
{115.76935839343726,	12.625534337146156},
{114.61212765537495,	8.181537595856096},
{107.59116790768263,	10.934344814191288},
{124.9100211184477,	11.53530576597165},
{113.37202387125416,	7.616683518741823},
{109.57836501698446,	10.97199111721655},
{111.93246120053129,	15.451466405177689},
{114.1989397282116,	18.038154877077076},
{102.64517717679564,	24.12628156747469},
{103.45408251362198,	12.870498562229326},
{106.10011125205644,	26.656620697568577},
{111.12771801977166,	15.490474136894306},
{110.40580028571539,	25.476045649176033},
{117.71681048259653,	18.009100994821043},
{121.31254146419965,	5.637806360466364},
{112.37965419101623,	12.04625736500378},
{110.12029810212923,	14.017984616304584},
{98.2703597496025,	6.790539260506467},
{103.44475308184315,	13.956353290093098},
{105.40495809612031,	5.996019573129313},
{114.14776384995638,	25.73502487878037},
{99.04813689572461,	22.099168396569052},
{111.23167229457601,	22.90943288117323},
{116.0533577681197,	16.337958018296384},
{98.25043218321126,	18.81692124106795},
{101.66217350385736,	9.38491488398914},
{119.70428713929562,	25.21900528124306},
{106.42447320968161,	11.913242880908506},
{105.06788434208627,	15.289849954857011},
{105.7127301717575,	31.476435282732425},
{100.62013821145254,	23.117403467211147},
{109.68285964954086,	20.062840683612052},
{122.29637959657875,	17.700227758031126},
{105.62632962415803,	19.770078656624257},
{103.34563970826025,	11.687062631496257},
{103.88960624248729,	24.828013011238244},
{123.28643891285623,	24.09051978132696},
{122.73881847657819,	23.649910901322112},
{111.19863852777549,	29.714978348620164},
{115.15066462767172,	27.91206157683655},
{104.69673502169597,	15.679525707488693},
{112.15970810851988,	29.883334964572118},
{121.29946078273268,	22.28325034278648},
{104.39771636554141,	11.795755560010086},
{105.75124362552404,	9.422320095808772},
{117.7065655401139,	8.25870388215008},
{115.89542432327121,	17.866809594925762},
{107.1273446910316,	10.823393903077239},
{118.2420550896986,	11.733442322068962},
{118.82380208092258,	13.50851617836693},
{109.12156212235303,	32.70194133591233},
{120.32699505328485,	27.706997847078355},
{117.57292154976581,	29.328057403170167},
{112.8008252967434,	26.14148488974505},
{126.94830752971578,	32.83249439941332},
{126.31326203539561,	19.941264556937288},
{116.16772927860758,	27.512519229541923},
{117.26989438019608,	11.493639652620288},
{123.8074179202614,	24.33542215513911},
{102.49047205913817,	33.932931588221756},
{101.93755549025771,	19.02852300182995},
{100.01230108445479,	20.92792960644062},
{107.4202195675519,	20.34860550173307},
{100.33331901263419,	30.666736196329726},
{117.2624011199148,	11.3121433108647},
{101.32640785763326,	26.940810931413953},
{120.15247000367717,	12.818283961550001},
{104.99076745580585,	11.74876156910219},
{112.0087638510027,	28.151811730262057},
{113.80168889790893,	13.987176265541464},
{115.86939224292516,	9.402065075510214},
{103.51303819729223,	29.541308909967356},
{108.10518015333352,	26.05668816009659},
{115.6506701834808,	30.056245047873055},
{119.2013182408125,	28.95995318501831},
{99.78442358357668,	21.578141337697907},
{109.3002107907476,	12.678127687056541},
{112.31128536637914,	14.865133234410855},
{101.73220997817671,	25.444553335838386},
{106.67775401860918,	31.68654994558846},
{104.7278319782868,	13.750499634440317},
{116.42216731526283,	24.2359892737254},
{101.44114134574649,	24.403595524253127},
{101.05922590655769,	25.370952352244444},
{110.50698746926558,	20.403602301732924},
{112.71529908625342,	28.88777369572417},
{101.27184932394557,	34.22280835172259},
{117.13377377800563,	25.911574751800856},
{123.2820104108674,	18.07260680942604},
{123.50848761252236,	32.356920141769635},
{103.31740812393814,	22.93733788716627},
{115.11212162298949,	27.55724776627142},
{100.8014700528724,	13.012599968000785},
{109.41250848099769,	21.970038437372175},
{113.25435481556599,	28.87390069907006},
{105.08592178132227,	24.715934446964326},
{105.37044518174844,	20.104790069329844},
{110.37896052827809,	24.958545502283457},
{115.14766516409514,	21.698861663072698},
{108.66109323964763,	19.752892201670306},
{121.91028875851592,	27.940219124041644},
{115.01606662947947,	35.19786432683074},
{123.64205781054497,	36.79901717858375},
{113.52541075387745,	37.41493294704638},
{119.52486529902835,	17.708923165523906},
{114.18972321455341,	30.725391866353384},
{109.61759834371657,	30.502036254746116},
{120.02401104786283,	34.09710104887077},
{115.71799543666089,	35.30596230611718},
{114.90667518841487,	30.048981539659838},
{107.79356746645726,	35.28739323406994},
{108.24664117912526,	31.058257576026207},
{127.25774833676971,	17.982186742381888},
{122.93570887231347,	13.33217778050319},
{127.67073562609278,	12.396424357279784},
{133.41032879077616,	30.175396181221583},
{133.9454605198166,	14.43971478196255},
{109.88372951965084,	22.31411097115453},
{125.73698705733261,	21.15698859693032},
{113.15611733880286,	21.32150261470297},
{121.87048529690242,	21.87767342799895},
{111.5046853272429,	17.350211486463206},
{124.52414517265535,	32.4359408628123},
{129.59542392917717,	16.841237888600862},
{133.0013168868732,	34.30134258666193},
{132.0258694246943,	35.865211846512445},
{120.33929770457442,	35.06854654358098},
{111.2829256369975,	31.933176112623997},
{128.24023322796415,	14.60768236515121},
{125.28361156002332,	30.171817315121153},
{124.43440745978367,	17.09181146467759},
{125.97726031579217,	27.51039644312276},
{135.31419964615287,	17.229589881992155},
{123.67099333048603,	34.46861706332383},
{116.27309925844654,	20.600754580609177},
{116.58268155582181,	19.03248746433304},
{136.37539914705144,	14.00798711265822},
{122.63123959196196,	30.240989072457847},
{122.1278719613278,	11.745940769427165},
{123.15850163906578,	28.712874778311598},
{118.1679414249828,	17.01923028736735},
{115.20688131069937,	27.193081265246075},
{111.02996375382396,	10.868510585053759},
{111.37995976592131,	21.806051053265854},
{115.30540981890968,	12.927863709315686},
{115.44244142643228,	31.420395425422374},
{112.92185837546637,	25.511435322286324},
{123.4158316162701,	20.820207130335245},
{117.17479806294784,	23.708199684669232},
{108.1701315538525,	12.320350777932001},
{115.70191345116883,	13.714657256855393},
{108.48064186122502,	26.119786221439398},
{119.0193789699412,	15.44215196236852},
{123.52233723616894,	11.097737043379748},
{113.2658679775283,	15.838870510454505},
{121.65477742059392,	24.497578725536112},
{118.46103823099769,	15.059880505263829},
{110.92731837582292,	13.079596301193416},
{125.35489049546658,	19.679901808555503},
{107.26627674096409,	17.154500838593254},
{113.55456800984128,	16.100612734650657},
{123.57804409552378,	12.461827477469324},
{116.1165322922232,	24.948864892944844},
{112.06717348152279,	12.769667287288794},
{116.90597519427442,	26.296894944272292},
{111.33909875350068,	19.90399425937636},
{122.66747660431678,	7.780722172581477},
{124.74375066152751,	17.45785356083892},
{111.10700126924618,	19.225769210234333},
{123.51027519103951,	19.997955002568364},
{113.17152632057957,	17.728560331418926},
{123.35550003393541,	26.626423041868733},
{122.28996216112049,	13.36779102250809},
{131.04361010676314,	22.488439744633187},
{132.46505119693848,	16.86699859544079},
{115.6247283196737,	29.560152771604315},
{113.21883411981302,	27.827627135916533},
{115.59230256993945,	26.493693900184553},
{130.22042031314925,	25.92679193503827},
{136.02006966394728,	15.980178757045957},
{128.7347077386272,	17.96606132509526},
{131.53685634253372,	25.978038512276328},
{127.53566433257782,	28.620309638924578},
{132.93088619384213,	29.821609799091853},
{121.75144751642594,	12.377343555777157},
{128.52706660975304,	6.991016024540002},
{124.22718030485528,	21.321972030112534},
{128.3196694913859,	14.410849362969667},
{116.40694251440175,	7.006209018842505},
{130.371116910637,	25.001227276681508},
{122.63566271941303,	24.95126543294706},
{127.46751928803906,	17.650747849570813},
{123.23979134343796,	16.217787132009203},
{136.29516427858368,	25.547359959469805},
{118.48104769449553,	29.672599738813798},
{118.91686192661027,	27.355475493728814},
{132.71657510468447,	17.495403140405354},
{126.1369777179861,	12.248343863558379},
{137.89174652408147,	27.53378236532861},
{136.6404305808528,	16.332244475933084},
{129.3134012136486,	25.309939395117926},
{122.57636743118657,	21.509324399902397},
{138.21994654726186,	24.079373268654848},
{142.88210798316229,	12.739499139966838},
{127.8596984920377,	16.017617464139082},
{130.84030498567446,	16.390115019758326},
{123.50882653259626,	19.082630993858853},
{139.14459759406805,	23.640227060447508},
{140.88750955804144,	30.925031928659116},
{132.74666422059036,	13.106593951284475},
{142.46294043248338,	20.473291494302508},
{126.67875005727595,	19.359301469289363},
{129.25027350275153,	31.349728871927123},
{140.8752550767697,	32.79518708803429},
{142.02423291423537,	19.976886123048526},
{121.05024329795776,	18.94088422254284},
{141.49210586285596,	33.9655859406562},
{128.127256391518,	30.330483782072303},
{123.34967852670562,	24.415197651594887},
{143.27646072560464,	18.49391226429357},
{122.28216423137775,	16.795110958913597},
{128.05784638835615,	31.23659043215573},
{128.00438988918808,	17.276680945130376},
{127.61001156834574,	22.97812925305154},
{123.39694602408565,	30.380116456494896},
{127.1017992534955,	13.163838992213982},
{135.64260577112682,	30.747057092180345},
{135.75527829740648,	31.39640118860716},
{120.92753615579251,	16.058933548084962},
{127.82005169694526,	32.95749532167534},
{136.19357729726008,	25.31088381893526},
{137.85668841499523,	12.779531217707277},
{120.9401185275556,	28.428847542864105},
{122.24601688515284,	20.952819656866037},
{136.18288720907648,	32.84216310752085},
{122.07011345730342,	11.708228504538354},
{121.44647831333612,	20.21352661165673},
{117.85756528244386,	18.925901821892264},
{120.85860662594072,	23.51567725226855},
{135.3443549593285,	28.371717995673606},
{128.06338458715805,	20.67415574724984},
{127.89379044651629,	20.438723910630195},
{121.10949012664076,	17.981707557526754},
{134.82642435978858,	15.713032042974861},
{126.4625486986252,	20.614909264031038},
{130.5777895407477,	15.624850612258088},
{134.01007494655167,	29.999853008710087},
{137.03297752491886,	27.69933358378435},
{129.59582010613468,	32.15801975102028},
{140.71960676556685,	34.191040594794764},
{137.90221450540565,	22.49116282577583},
{134.23012691315313,	33.476463006616186},
{140.4257234139454,	21.08463871650131},
{132.06581597707833,	14.99947728914271},
{122.49343576847346,	17.581968095919606},
{133.70739710575174,	13.35404956339693},
{132.49163426267046,	15.500610898295303},
{123.97714120332678,	16.774695982895665},
{139.02978410432945,	29.108949385148442},
{124.65745973442863,	31.68302456946885},
{130.36706579838244,	25.51469002414706},
{138.680411784001,	32.25028492122416},
{127.5225260090563,	25.2865527987449},
{128.86392927117555,	30.341081988645687},
{128.76760345986284,	24.75958384172392},
{133.3087421531286,	35.297695557214986},
{131.78584851316003,	26.799549057616453},
{140.28526545302827,	15.005455166546877},
{126.9134200223655,	28.5159835576937},
{138.42384348974954,	36.21508711874725},
{125.1460851636022,	29.24557003443402},
{130.0986063504726,	21.306638388480124},
{133.64647648011544,	23.66451394297619},
{145.14776161751783,	23.269123976605982},
{129.8913003707194,	27.22257121164053},
{126.17670259567998,	31.65009528675963},
{146.40457715740902,	23.820550324511487},
{138.5743327140113,	20.631336363387575},
{134.28713849802952,	32.823530190627984},
{128.23167430161743,	14.038852639636662},
{139.5786147946842,	33.73969079791645},
{135.31354022149287,	35.563188840299176},
{150.22726685019543,	16.561253104154485},
{136.96545695598448,	17.071785485614775},
{149.53962522024202,	29.414450654422154},
{138.0141906322625,	33.21908217825183},
{140.9575802628754,	36.7636169484173},
{148.4998032133374,	30.359141239255337},
{149.70705673826942,	19.171756344016227},
{147.4558636266779,	18.01844056429529},
{145.59870611884998,	17.157716153647037},
{151.59617331732008,	17.193541240606272},
{146.6795685270545,	13.248247549856714},
{132.06751972003178,	23.337088017869142},
{152.71833496107988,	12.313342561062568},
{150.47949479737315,	16.394672890323527},
{147.44589569205084,	24.744597632718616},
{148.29648443055734,	18.06913754338371},
{134.55334074392854,	27.52169241279367},
{142.38753262110356,	31.297805157265074},
{131.44999601759022,	30.212786368230987},
{150.79775479937837,	25.064871648458414},
{151.3626285755826,	12.858788953617335},
{143.6630853915221,	21.785648250443295},
{128.57154413148058,	21.89146611394645},
{140.87376600434615,	30.107336212196298},
{137.8034069868161,	13.692236431117776},
{141.7281712835288,	11.10322822018158},
{137.6382044786646,	26.454381589974375},
{140.55286487310983,	26.681325966849997},
{142.33171885973732,	14.47651903800707},
{142.0451979245921,	22.552204911477414},
{132.94242135341688,	11.258125259748013},
{138.28979721964666,	28.56340787527753},
{140.49689596910136,	33.833507738903776},
{127.50558695128555,	22.791579165436946},
{129.21237777919666,	28.891857702347373},
{148.15241211980532,	17.952634414071913},
{143.93264114613675,	27.959415966240165},
{128.51563305149025,	16.461151651324812},
{130.9860789381382,	23.510374638202187},
{140.3386518544025,	9.85516549640684},
{128.4077949144654,	15.740144275295295},
{136.6071998988382,	29.448218536846436},
{131.75505112604216,	21.46835055232613},
{123.18761277097792,	11.988241356855456},
{131.13992829076867,	26.91147422567051},
{137.31660344478266,	16.82413260849202},
{146.23474944539157,	26.445391645253622},
{141.97947701608783,	11.90302382724139},
{144.6227320333041,	23.325110562712588},
{144.72369650270423,	14.330243203312865},
{136.99592086012117,	25.355119184108016},
{130.69634353232578,	11.916837117671513},
{138.79989927173762,	7.904347907270914},
{132.89817998174058,	22.2300899155661},
{128.15145480344142,	9.546866666425567},
{144.66970706486873,	24.617491412592177},
{151.74555724039882,	29.203633472857895},
{149.18179917308262,	9.697140036876227},
{149.63133635646398,	17.87504321353634},
{138.8315024033991,	28.323379885901247},
{130.85261269783967,	14.82624788892399},
{147.76657433319005,	26.62492190274144},
{145.67276822131163,	10.149896295237307},
{153.29094124364164,	9.733477227791255},
{141.8237391707083,	22.254106770767727},
{149.42499858846355,	22.400483595771405},
{143.0785857470188,	16.582076843378328},
{154.76157324209635,	7.994885716829813},
{142.09527285624722,	25.100780245257987},
{156.67634985120077,	17.880274632465827},
{146.97959056289235,	15.896935016715883},
{147.49776645046393,	23.553102499626448},
{139.06142893107892,	21.982427929439975},
{155.89913432377176,	14.972501044422081},
{135.62182764653897,	21.977313637702597},
{156.95231883971147,	23.403552328611077},
{142.1460523092262,	9.404912012532826},
{146.8455897489849,	19.14083323142049},
{156.4449067100167,	18.969973132562263},
{138.11256290704702,	30.196776848789558},
{153.7669097750505,	22.855584048516757},
{140.57813539262628,	26.05992953729944},
{137.85182744451623,	18.946247827875567},
{140.63190758085327,	8.214811199056118},
{139.63292326768197,	13.402979987381595},
{157.54114321305136,	19.794075605316614},
{147.48497762552515,	15.239029606756356},
{157.88896098833092,	27.239134076042653},
{145.04488057262216,	9.072663401047887},
{152.26241846851028,	23.088706927442747},
{139.2792056466491,	10.230205941992931},
{161.45004692619145,	28.553117218327372},
{152.586408822435,	27.76962825575281},
{160.89004087225433,	26.552367212891443},
{158.39946503744008,	9.045939545489059},
{148.6087348835668,	23.268252479758274},
{149.30124173484245,	13.0269486012969},
{163.1563680083559,	28.286766061492195},
{145.01212275513802,	29.3712519559773},
{142.19550244003307,	29.5300637905353},
{144.9826376005133,	30.332691019650444},
{139.1341777643125,	21.067571992325707},
{140.42759620214923,	15.637472331458444},
{140.60743883057117,	18.163930021322567},
{143.3670345059136,	18.00171819947193},
{148.88341183213075,	14.704289058942358},
{137.45226283864818,	12.25475472085882},
{158.05288678316825,	19.270697649416828},
{159.83546849691461,	15.64504499633831},
{157.66698702207307,	14.640790917448328},
{146.0541680353649,	25.788103804824527},
{139.19910079703706,	31.306648570592117},
{153.68746573825587,	10.899058306742273},
{151.8150173914553,	19.340509170500006},
{145.93461118999983,	16.381251648487076},
{136.2191977294292,	22.83823271430861},
{146.8998237170506,	33.43838533549187},
{150.49207876312443,	31.82781082308558},
{138.3618391665785,	20.94871222326151},
{140.43995600781284,	34.61062647399808},
{150.43621902657213,	18.340987263131762},
{136.82388653103996,	19.155564038308977},
{151.2206708653451,	22.659213600673375},
{145.14850482769268,	27.83689665583065},
{137.50110415421165,	17.135039260434013},
{143.59018083368014,	22.757067829727077},
{156.84926661122554,	17.337864341459152},
{136.09445942482404,	26.11699865215497},
{156.62813659383283,	30.951350265394524},
{153.11763661412166,	34.576783580610936},
{142.4974289675894,	16.332028570002493},
{138.3870709130314,	31.319657735658257},
{150.51006724550572,	35.948559870405425},
{158.15253146447736,	29.192466164791963},
{151.71187235809023,	20.298396091828},
{148.4490689287903,	32.54325625148814},
{157.51857233418318,	19.96755104849737},
{149.69121444373116,	33.22397914043792},
{153.07082531504255,	22.624065245454382},
{147.41220682358627,	18.59094634902256},
{148.01927774702665,	27.755236216211586},
{139.2124539530047,	24.821393949430444},
{139.76970277888626,	30.049073609815135},
{157.1124466680863,	26.327161488305155},
{159.14905404740918,	22.79926077003789},
{159.19453665510272,	36.00423170964761},
{154.20696134053833,	21.194239071261947},
{145.77591741664884,	21.735910965615105},
{151.9915473316898,	28.28064564338314},
{147.85395501967835,	20.02358351782597},
{148.22528581948245,	16.556629922925787},
{159.01831474024942,	16.179407103643978},
{143.804745113455,	35.01790389233449},
{149.00362950944347,	35.67603235722264},
{149.4854575549823,	19.29488040241894},
{147.14946499954655,	19.141775534872682},
{148.97567741459574,	19.097892476960066},
{166.08166751000124,	34.86578796581253},
{148.82920341954252,	34.89400039559747},
{168.19990176102763,	15.084295436452212},
{158.48705709808067,	28.251807576097566},
{161.2102079331525,	28.782509465246388},
{162.10516353079848,	33.404068525448054},
{150.88404742712487,	16.003639068851},
{163.31805685386462,	30.41025861763754},
{158.70197142343247,	17.192045185267624},
{153.2406790353745,	37.02374409003743},
{151.1198506443383,	29.900885846137616},
{161.30646620681256,	16.07223242334186},
{165.1429338798373,	18.838987221161254},
{152.28428323310482,	16.575456788694343},
{168.1633509891378,	28.496560068328662},
{161.14221754029532,	28.313049026266842},
{164.84114056055924,	29.084035467909516},
{163.51339959944596,	30.99550392176319},
{164.60008065842095,	33.95324258084155},
{170.66032217941222,	19.065588982022433},
{166.04939989044607,	31.72848187584169},
{160.82690111037743,	11.050167899650365},
{150.80731179890284,	11.611317518675317},
{153.82072772261955,	19.556946056217996},
{164.26335993361278,	10.705602355647684},
{157.00615686582424,	29.006569762931335},
{148.42216277701522,	18.70260634621128},
{164.8669342134808,	21.094830263350953},
{156.77672301660488,	25.88931378956114},
{159.37524179921937,	14.68435761901378},
{166.00040041253675,	23.026186905303543},
{146.87853216985584,	28.007348048174794},
{165.47623071120609,	23.38803030759304},
{146.34139574698239,	33.25042648997429},
{153.31577345027216,	15.720804740370946},
{162.4956996472232,	18.21236500842479},
{153.0818237297866,	27.715499387364765},
{151.7349525666052,	26.73775232065985},
{158.7530356752594,	20.197097825134836},
{163.36153403736049,	31.159762184619638},
{153.8065349949185,	9.830265298452964},
{143.69239453280895,	22.946962604542176},
{146.71610107709932,	21.491287249901248},
{146.74303633580547,	20.830656851651966},
{147.12169017592117,	25.28938047889571},
{164.43236012353452,	11.18842175955235},
{165.3532398354281,	28.176262313490664},
{158.3324313727667,	7.313775850267726},
{159.7647758195387,	14.610163539279752},
{161.1367427241602,	26.010767306241938},
{160.57769528806983,	11.383799115343503},
{143.7584756129832,	14.309781403551703},
{151.84715072619355,	29.831216126262266},
{145.27792178217024,	23.38807191048375},
{155.5444090585339,	14.903574561793006},
{153.04939789768065,	10.568647097617685},
{164.3485116313442,	19.902233971294486},
{153.95592150769016,	17.475491852400374},
{163.70830884637127,	14.562162823774006},
{164.66986847718624,	29.166356383839872},
{150.0315395098284,	30.272356112429897},
{165.71186665571142,	15.06345282560402},
{153.88272114872228,	13.379624903588494},
{168.52843276599847,	18.60403840313454},
{163.57340661990594,	30.124165543783832},
{163.36905138638343,	24.090417435581976},
{162.9351557810181,	11.850842817851719},
{154.70478146136725,	8.860024957865358},
{160.85358798277665,	16.468070111930906},
{170.65614168427922,	15.951506646188907},
{154.10830522891098,	24.119497850948665},
{158.10208456719354,	6.855645052132147},
{154.61601349716915,	17.99267098640259},
{163.82056233789027,	20.686001844897948},
{156.37610805098052,	7.10227806446289},
{150.1779718536835,	27.680496920870304},
{168.1237608314487,	24.831260508389462},
{160.091950533944,	12.191884234530336},
{156.82264417769977,	25.633847829055256},
{158.49667683804734,	3.405710884662298},
{167.335627470073,	15.847680043274018},
{148.38784115812126,	9.824270390789252},
{162.15446375119103,	18.61280994421779},
{156.88556925762992,	17.2528765810702},
{156.05048008308768,	18.768623700312432},
{146.69549962254248,	28.382534233867766},
{161.95381741504147,	6.7166138276698035},
{154.94361887187674,	8.710401290428193},
{146.74175307633314,	24.789654237473165},
{158.5659407851035,	8.478896482979124},
{154.92638645916293,	24.687858570018683},
{156.8930292863863,	13.523056563564904},
{165.0933677468391,	16.211435215822338},
{149.0053171199757,	18.958456386789152},
{147.51708525807658,	25.275918972613333},
{151.02981228312035,	21.986436823747056},
{154.27863924180892,	10.307679214122956},
{149.98218020483097,	17.394485173922014},
{150.33243615222872,	20.349755292994743},
{152.41754975715654,	13.677403199826},
{145.09170472346298,	2.4025832043060262},
{160.43626391422868,	4.486411100367949},
{147.33523479808207,	21.912521778339737},
{152.7354733092321,	2.5630062140855223},
{165.57041536043928,	18.395271919956674},
{159.7824639183188,	0.2753137154138816},
{162.48191520179117,	4.113711979031306},
{164.39913092724382,	7.97596142144335},
{160.99475799097922,	2.2086157508493454},
{147.48061453683877,	23.713552973882713},
{148.9409821718535,	7.140962299713219},
{161.535656942785,	16.199342661882326},
{150.4373998477441,	11.221767151990182},
{168.3172422751005,	23.37901360263898},
{162.33402795505978,	20.47358188631752},
{155.17056124457673,	15.395402650051025},
{166.7983918371253,	5.034879628451961},
{150.09774378399007,	15.73748809292876},
{149.95206828919254,	16.753626993744568},
{151.11266787306627,	8.378326164389811},
{152.26566932908688,	17.86257341501426},
{169.2692841498252,	6.7251471112438574},
{163.1696541225334,	17.552095861663688},
{149.62942229855295,	6.7316145053070215},
{164.93399001887667,	7.586629177483054},
{167.90231274417056,	1.414898328508512},
{169.85075782653757,	10.591923821791136},
{157.37302572035526,	0.29354148117434065},
{158.50023641199036,	0.8681621840461453},
{161.74303551668245,	15.197835772840001},
{161.2679653913388,	15.750630035614389},
{171.9298259385668,	9.000009813849687},
{149.48720334857433,	4.589331450705788},
{158.05437300236744,	6.941163393860151},
{151.60236986020945,	10.411600899353065},
{156.96781063553442,	-1.6226240440385187},
{153.44254940411906,	20.201791253643847},
{151.87429302702307,	1.9474226803201127},
{165.84374624266906,	20.972442498178008},
{167.87735752117166,	13.547192881587804},
{158.58801981942082,	15.405186454203015},
{148.84425024762513,	2.322559367170083},
{154.19121127028765,	2.028538468673988},
{146.50471830832612,	11.97378115272938},
{157.3229637206883,	0.9171592411821479},
{161.62794745621707,	12.784944446390895},
{149.09468739627326,	16.631178395019603},
{160.59151715133447,	16.208915328113555},
{152.52244193775718,	0.7180560714681068},
{147.4708744817431,	1.6334726718972812},
{150.3183604855827,	15.934167837163887},
{140.58943995181318,	8.190804480438485},
{141.7558627973858,	19.571011678913298},
{148.6979137994132,	12.102613269191554},
{147.00983375405326,	1.5455307355850465},
{145.60269516600653,	4.107471998011958},
{162.74911971166796,	19.205653236628578},
{159.1540363869526,	17.818981193128526},
{149.42037503053456,	12.404644409989785},
{150.2430908560462,	4.086495875887642},
{139.60701662455253,	11.5056230281713},
{145.8727022885985,	11.464165447557164},
{141.8246983978967,	7.371855269689048},
{144.81620681115825,	19.82059490511882},
{146.947373481934,	-1.6846830946773927},
{156.93093433045757,	-0.6485313151515228},
{143.6500123769329,	-1.8336398225130672},
{140.5241293682676,	20.837122042088914},
{143.34739430784794,	-2.859289397298209},
{143.427894133146,	11.605111825918584},
{138.88199550376785,	-1.9913928356844384},
{153.79837778641635,	-1.7230811230094822},
{134.3787697784899,	-0.6929322825657245},
{148.27641081399005,	20.461355428499385},
{149.01787662230578,	9.999184413672364},
{153.7065799609469,	15.754026417239452},
{136.9519392465443,	3.6538282172303793},
{150.16191498358103,	9.646392543502852},
{155.79957727816833,	19.289940768568233},
{134.93132763980398,	5.776769158643873},
{138.10219220025317,	4.66289210849351},
{144.98546858110592,	17.098934128996245},
{142.3282201576132,	1.427573962123084},
{153.74332598946646,	22.862828241429796},
{148.1877699798551,	11.396609979920601},
