{-3.6395510400965545,	-5.056898093350444},
{191.90335585159534,	15.03119721648577},
{185.00228400507848,	8.654589342303309},
{197.64305659000834,	6.216334788265305},
{196.10330846031994,	10.109261264399603},
{190.0013527267154,	16.85527620103615},
{191.59296404873294,	5.804074140439644},
{187.9851795028163,	9.357585685055996},
{193.8580887613159,	10.475396987892164},
{189.08409113822435,	13.91807149334566},
{193.19572343774408,	20.25058208097647},
{198.81103292490724,	13.927648767603804},
{201.8325821105999,	20.588042128689036},
{190.21547013876037,	6.61990835859015},
{191.03475570838202,	11.931991338573589},
{200.22389507321157,	20.94905212667961},
{189.12088429890497,	9.464196125314984},
{192.68319806494947,	16.207127442185815},
{203.2010212148233,	13.186125480324039},
{192.86368826985938,	9.18387013339554},
{198.79035679162592,	15.765478979659743},
{191.02079994227097,	9.365604587864226},
{195.62482494667367,	7.569721009870143},
{194.3701785304559,	15.793199377608746},
{189.0911393118452,	15.328912587129869},
{189.53782714808494,	2.8625053409858943},
{192.48090178485955,	4.509028735207229},
{194.91707789931004,	14.78571778141162},
{187.31739427074382,	7.653711598094757},
{196.6314730602823,	6.837994641247866},
{198.28695644840445,	2.2220818447644763},
{189.13131773331764,	7.30137201066367},
{185.8049587403319,	15.964182017023113},
{199.45641235152618,	5.156048475029236},
{198.91507448106523,	8.666682222221068},
{185.80741383080485,	12.854891557966821},
{185.73174546433296,	18.12013918810387},
{194.1936793311077,	13.236782872658198},
{195.53843877612385,	13.295582878179736},
{192.31060532817835,	9.368315707153895},
{193.63557426263972,	11.748339574833793},
{197.26485791259302,	5.733493020224408},
{190.77992424402328,	15.917770826561332},
{194.73996443920984,	7.723303482017711},
{195.42334621135777,	12.116571337933513},
{194.25807813745212,	2.5298585020033393},
{184.39162190946917,	15.971767442658932},
{191.2896724360286,	5.281461473128234},
{198.83574089886608,	8.419575649266815},
{189.73826675934836,	6.938346764779407},
{191.00201639928295,	5.084992641795871},
{193.02931653686886,	8.611165916103877},
{195.6375051224698,	13.149955186209162},
{186.79751751723637,	9.989623622510257},
{186.89661609063208,	0.7647874723187229},
{187.49101685008074,	8.438226821152156},
{192.83042028952516,	6.511761104601465},
{189.48627989594576,	4.5220745163182166},
{188.72954307986734,	6.579120850947708},
{193.1577720178174,	1.4394372160737365},
{198.54865450677323,	14.34199813125566},
{185.5766527503453,	7.8191749774615165},
{194.31444267638966,	13.6434818834221},
{201.6522687906928,	9.89839112768497},
{199.6816963458469,	11.5712613215523},
{200.2659417623917,	6.7431377658053115},
{195.97472836775728,	5.955164937900999},
{198.2433103483823,	4.496593459603972},
{190.3572680731978,	13.493794017691917},
{202.5828543010934,	-0.4629399808391117},
{199.39638317266255,	7.09785872812277},
{193.65733663617848,	2.878903002780625},
{189.1970871597318,	3.0796447072010267},
{200.80385272800072,	-2.238025095217404},
{201.78510359692157,	10.266813032013628},
{190.28999359529243,	5.95635966390757},
{198.46797685536018,	-1.4673283240082409},
{200.28064736524118,	3.524742489098095},
{204.06338567788373,	9.570253432498673},
{189.55139175453775,	4.984480917289828},
{197.85514338239022,	-0.7760871315269693},
{202.2538831818119,	-0.041861389459525},
{190.08499608921463,	-0.7295284095646757},
{193.7141374199228,	7.832271247614601},
{191.01308669135025,	2.1603308948512225},
{192.48012142148826,	6.22559243671334},
{193.38645816319917,	11.494403662433733},
{201.8875955959765,	8.988684162959386},
{194.9050367623622,	2.126949960796262},
{200.2001516061434,	4.547072253231915},
{195.23308825569492,	6.29762092817475},
{192.39059769863144,	0.20357963311018068},
{197.80310065747472,	1.04005054165372},
{187.09743047635968,	4.681881533155032},
{186.19006709396874,	-3.8331979481446083},
{186.90618032712666,	1.4929291056666543},
{192.17988218592916,	8.580475620113441},
{192.73414984131892,	6.459172381019316},
{192.55323910047838,	-4.727678573430557},
{182.50387366724073,	-4.268972567322333},
{184.59860703744764,	3.3669893288197716},
{195.48775775745796,	9.751012150116646},
{185.57623023182433,	-3.822379358995791},
{193.4282077670055,	-5.393859443241668},
{186.91074726986142,	-2.144132365152121},
{196.39924351545383,	-2.211128739144108},
{193.5791260586559,	4.477090312866736},
{197.52052706704328,	6.632978481680405},
{195.11070030098733,	-3.0463997184494307},
{197.16542058449215,	1.6260526933140937},
{193.88054198476365,	-6.474679638507483},
{190.39710379406603,	-1.2815639907418568},
{186.18652419935393,	6.998274120824233},
{200.2853591871349,	4.295689457444995},
{197.8575442627059,	7.786734742137796},
{189.30373534119403,	-0.23906547410228285},
{197.11180156036278,	-1.7462954527037322},
{195.2436815241203,	3.821339676494228},
{201.8756773885844,	-3.7313798407518437},
{194.72780432401822,	-2.343805290059805},
{195.10288061993293,	-0.582832627408143},
{203.92795417830365,	6.04083089119208},
{202.1609139794507,	0.6286433926050634},
{197.46318928761792,	1.1096607342640343},
{191.14126620548143,	5.613862206906786},
{197.08602658688338,	-2.825237895377864},
{190.77347278538295,	-4.585675638481666},
{195.9609015280493,	-3.362350408253313},
{200.79410361963076,	5.059781036005166},
{204.7260368416382,	-6.610639502788834},
{193.4026167953205,	4.1986202963866575},
{191.08222352727552,	-6.992568457054237},
{197.74813113519653,	-3.8310005309096056},
{202.32255053976044,	2.0368028207675106},
{192.57958090115426,	-3.541454154075378},
{193.97128442482773,	-2.2863619359926517},
{208.10011473994402,	-1.0546076354526388},
{194.2435612830441,	0.0961971095564973},
{206.5989527472821,	5.032937187376323},
{206.8010266904399,	-4.6248436743706165},
{205.11591899179757,	0.058197836584367835},
{205.16859235728862,	5.786621332827961},
{199.21335222099407,	-5.046038815047252},
{199.11092636681985,	-1.000586206716033},
{208.62110073763145,	5.1240721481263005},
{201.59448721616084,	7.182486296574593},
{212.28816534232598,	-7.973610832363999},
{213.38018017423815,	4.667513260546084},
{198.20132449216746,	5.1216989181037835},
{197.9092419629054,	4.123631532536907},
{201.72076222732994,	3.4642046623437768},
{203.73002977790043,	-5.2715734045783},
{212.78163793603204,	1.631703745950892},
{204.52518429414198,	-1.7247793775832374},
{207.74767282743562,	-0.07074273215339133},
{198.38377629379957,	2.0726476783707906},
{197.27798217457214,	5.409150716858086},
{205.88002891100936,	0.4185944080465376},
{208.63847765041916,	10.660682133830909},
{202.29622378157748,	2.898322087928509},
{212.67919568086262,	12.922294042967259},
{199.9586902891673,	3.4669914865108478},
{202.84901207618321,	9.91554664257726},
{196.3140016827861,	-2.7567249798511675},
{204.00263586698242,	1.237287804964792},
{197.29932473019676,	6.5298689695164445},
{208.08438905154054,	-0.7565754292840552},
{198.21073488030788,	2.130831950510908},
{202.63097871354668,	-1.1931611447368873},
{205.01654385242736,	10.687134207597582},
{207.06764677621416,	-2.6183714568043612},
{204.78419880274268,	0.6348591321793418},
{196.13361861431406,	7.881078166937213},
{199.56383924402172,	8.92475902222867},
{190.67706917378726,	-4.970029067494247},
{190.58222522084452,	1.1056986591455367},
{198.15996655430553,	6.715885035257214},
{195.73771892810498,	8.046355203602172},
{195.21407332442223,	8.680521572102286},
{191.0902507427519,	-1.7100159340542191},
{192.95833427565293,	7.290748989032821},
{196.79166201484395,	11.52280132631702},
{194.78030252614934,	13.519831833607972},
{192.39093586537354,	4.65315824982174},
{207.86030670317467,	-0.04971918957811461},
{206.96376555893923,	8.169132554515167},
{191.06466692981942,	3.694622442610104},
{203.8844227373417,	2.0810419036512418},
{192.5510315173823,	10.162182007559295},
{205.5396304474369,	8.93928063548971},
{207.12255795916434,	11.247766139156345},
{200.38515178906414,	12.172359565280178},
{208.35376995316497,	7.958062054674578},
{198.48258008453996,	0.05242812590876156},
{197.96719380719213,	5.328927006895354},
{193.234547692721,	3.8400182944294787},
{205.0312985777348,	-0.43970158773433354},
{203.65343036623523,	9.251958794206486},
{198.68015254761465,	1.4361384503727574},
{199.8611185140741,	0.9280697679857681},
{211.56900820332427,	11.079984509972265},
{199.70778641395384,	10.610436147797685},
{210.46169338589044,	-0.9858321530542025},
{197.45270885057224,	0.05954881784843202},
{210.6326868139953,	12.224997099549507},
{200.10316123113603,	9.023745944300671},
{202.81502557259589,	0.9763987323987138},
{203.8841986581126,	8.139768545156663},
{204.39239968090806,	7.918437161120467},
{215.49999245209224,	14.20250194269091},
{211.953027045542,	2.6299541073285013},
{201.73578255753642,	4.039577672127352},
{211.6239840396109,	6.577662096283502},
{200.1570838992681,	2.8772089249506383},
{210.46143780501978,	7.328648336652591},
{207.02650335804182,	11.10782482975164},
{202.64069283884783,	0.6148381183779588},
{206.4074183578011,	2.036051211027649},
{212.94634616440916,	11.184473397639477},
{216.71525044151335,	-0.37107696868962137},
{215.68047656176577,	4.25732792448051},
{208.139777322731,	-0.9806685083923306},
{202.74870782153693,	10.593966196141393},
{204.42379701690345,	2.048050972143786},
{218.671876057408,	9.825705338023418},
{205.32287022739686,	12.194151810543065},
{220.1170449040511,	3.0434492680606873},
{209.64085149670885,	15.199893752705043},
{219.5070005845915,	8.684339380263753},
{221.09770059862194,	10.003879276580872},
{216.86901005110792,	6.645279445052822},
{218.72684834413573,	1.6246293147402877},
{220.16197484380749,	10.605700918976089},
{216.72081030825746,	7.410337253405213},
{212.3227344716474,	11.385495263947833},
{209.62382493491666,	2.7386978580603145},
{207.93590696570544,	0.15551276742616693},
{220.40047910229697,	6.874504357087961},
{206.26068632502594,	2.204871139201872},
{216.6538952260192,	1.406416201146543},
{218.61444462214885,	6.020883106505975},
{221.11239806731544,	9.029446870471768},
{221.30012285152455,	-2.6287928853230973},
{210.20318289946277,	4.499177223448058},
{207.7596831720552,	-3.16200320072876},
{203.6668124798381,	9.341458080367232},
{208.54737222399544,	1.0687596327441575},
{204.9345099766395,	3.6382951904853815},
{208.49951653485542,	3.850284872318701},
{205.60603308155027,	10.280065569135807},
{205.1344705399149,	10.764821061038589},
{214.8845646575559,	2.655103811033314},
{215.74646521605376,	6.264207317195641},
{210.07321790932022,	12.630193835644597},
{205.25034051334396,	5.612734721929179},
{209.6687713572321,	5.22664982839736},
{203.29999385537596,	8.181509980901813},
{212.12475471144802,	-3.4459712283962975},
{202.70923357729845,	-0.23696405750968808},
{203.98735301328549,	6.041469273028815},
{211.22277592194712,	6.234935457027364},
{207.05024749534815,	-3.8852082786981725},
{212.047962617494,	-2.604443665767322},
{207.7083888839956,	-4.098553241931468},
{213.66591067603792,	-0.13143451275105633},
{207.70396497529563,	5.612112505220065},
{208.74223679559773,	7.419640765151078},
{203.46276596133052,	3.065968591918418},
{205.60219060888426,	-3.658854796105679},
{207.03311704090777,	-2.2327934894753447},
{212.32627730120097,	-1.2824746190293386},
{209.07492008924717,	0.8134789572219958},
{209.93108959957078,	2.7902261902174725},
{207.8810772698193,	7.754625966547319},
{213.23025284335216,	-1.5642250709800525},
{208.4639454000122,	3.429726490008589},
{216.9414932749527,	-6.264475698533966},
{215.70909985241363,	0.36093778463482806},
{213.3521077335236,	-5.1862875308419785},
{215.458966722015,	4.864582299694035},
{217.8309222645722,	9.802509856472945},
{213.61524660075983,	8.805146333490786},
{208.6907039292186,	-1.6198500492904557},
{222.0906314958049,	7.651440492415592},
{212.68951035214485,	7.346457457743789},
{218.1590547089906,	-1.2659439179095386},
{210.6977843405256,	-7.0150615652919},
{206.05641972595922,	3.4849563191820483},
{218.8198385287151,	-4.28949986584791},
{213.33879380005658,	3.280705416310827},
{213.96081332635228,	-6.873740011271465},
{221.21513473582863,	-5.323439143475165},
{213.66469867415304,	5.32180095112305},
{214.54416807928408,	-6.448552083126751},
{220.14626964417187,	-3.093635872449589},
{213.1726911003742,	-1.035527611452638},
{219.22180625703317,	-0.9132466352548914},
{221.44197549234178,	-1.3782168323456983},
{213.7463888340233,	9.95793416914189},
{225.55144480818768,	6.008584796630597},
{228.9737112835627,	-2.603813376900554},
{224.70447886886748,	3.808867797560131},
{226.3236377437537,	-6.909140484475637},
{216.4853839993714,	6.169210496208242},
{218.37049639526288,	-4.271115797215119},
{223.59587407844197,	-7.822872626883969},
{216.86464109403406,	-6.727782700843244},
{216.11836491886345,	2.8900789958341306},
{224.49654719492833,	4.445408609651384},
{218.61982045904267,	-7.5796243213876},
{225.47759600435003,	-0.5752198822284385},
{223.3132052627754,	3.8909279984238268},
{227.3477543889463,	-0.8813100071464142},
{225.04602146903073,	-0.10306107841016399},
{230.22206190166946,	-5.799946259091042},
{228.86671618206879,	-0.8235125518860436},
{220.3514260039754,	8.578201125539385},
{229.04232460432223,	0.4573354643108942},
{224.8365494362741,	2.4586899072906476},
{228.7843957737987,	11.859936274023612},
{228.3927577594725,	11.660837059558453},
{217.33716745615337,	0.30300930401896053},
{223.41812518511915,	1.3069355366880426},
{230.2676510499939,	3.039706490862839},
{215.65954073434736,	-2.2556359655206517},
{215.3629454081143,	11.121289702328973},
{227.74429805395502,	5.859259963117832},
{219.6093086056041,	10.610672622817358},
{218.8254616976965,	6.213048873062132},
{215.28011753841838,	-3.1287017344190335},
{217.50467778573773,	1.9860838725924417},
{224.43239659448034,	6.69180766575764},
{215.9933360994374,	9.669407069912996},
{220.51637030456098,	10.542882158388656},
{220.80469167067315,	-3.1896156582113857},
{216.8255618799839,	6.894924857091823},
{213.4129866956439,	9.904984333674072},
{215.73282954742453,	-2.915870785432171},
{223.7747729898402,	5.719491819459472},
{225.98484437207605,	9.549117918258252},
{224.4405405877451,	-2.710054501081661},
{210.13810850262908,	-2.0746997826680573},
{218.07345671837135,	9.138268921486254},
{218.33073890953645,	7.8674195629145505},
{215.1659607093272,	9.351371586995004},
{213.2944895593458,	11.860752489997756},
{221.9112611176296,	6.224063615992918},
{221.5970025529238,	10.951304834032408},
{219.61901419431774,	2.6990238534182627},
{211.73011135462846,	11.591750307249775},
{213.45344996865333,	6.115108505302494},
{221.2157867213389,	14.56224198191289},
{216.9764222321785,	2.845362146079653},
{224.8059379585689,	4.882950811585422},
{221.0146093541471,	0.34195929594548957},
{228.58994954053577,	14.166761765353366},
{213.0021911844547,	0.933959724222408},
{224.43643340295458,	13.98225326227965},
{219.64466337242075,	6.854730100368201},
{212.46560058811934,	6.928769034210738},
{225.78422716625764,	-1.502281943774241},
{219.7372312638259,	2.5031947658934968},
{224.6287624058996,	1.0257222063689753},
{219.6039457540307,	8.690833344498952},
{231.3663327268947,	14.210699925560005},
{228.2626789618499,	5.869636491727237},
{215.92178555863433,	7.02767947915795},
{220.29425340264282,	11.876651637574264},
{219.80686548886857,	1.800745681728678},
{228.31152365208027,	4.199420463673606},
{227.9246550458711,	15.711458982746915},
{218.2095906503391,	13.73776730504919},
{232.97946866759065,	11.74607087805302},
{227.83926224556978,	5.187375286906017},
{223.1806297322857,	10.930882270605304},
{219.32735721688834,	-0.16508616331172377},
{222.67586373802564,	10.842882876900251},
{227.7333638906028,	2.8430762330678476},
{231.99446146694487,	4.036509723325526},
{223.54000181575762,	1.2274856113598762},
{227.43751128452135,	12.482006149478751},
{237.9838539267648,	2.2485770756225456},
{226.38750044891532,	13.637393482729001},
{229.6579495025914,	0.10884037330098906},
{231.02509487685228,	13.80445679143259},
{222.88467808307155,	0.2617813455000437},
{221.85323189494272,	7.611952189759476},
{237.1661262698266,	12.501873710737694},
{233.71073235988413,	15.470057386919008},
{226.70478580207498,	0.6656552326715399},
{240.1249112998959,	4.85825478166065},
{240.42401952466298,	3.2690240156768766},
{235.87794120949522,	13.50726466689988},
{234.38567519453187,	9.0593700028701},
{227.16621601415906,	11.322971551610637},
{224.56633251643484,	11.30610557270527},
{226.9370511340667,	12.87689594742508},
{229.91185960401262,	4.340605919702213},
{233.67330165209634,	2.2318035238586784},
{229.26137403110818,	-2.1386517109999463},
{233.66689942557937,	-1.57381113412311},
{234.55574078541923,	4.518960266982052},
{239.5041570491503,	-2.6627539457662976},
{235.3689416786264,	0.0772130563885085},
{230.79660502568962,	3.936254810813173},
{232.6123655750984,	-1.7206564705845526},
{226.6925601167835,	-2.999140710358578},
{228.7029242334501,	5.232664713275234},
{231.76591051445607,	8.128451388597774},
{225.02405388847703,	0.4048250292845452},
{222.17464982393284,	6.233806334410739},
{224.85665136059825,	3.11574248211517},
{225.35388765890684,	-0.38490195564092744},
{222.89252016334513,	3.4191854866846736},
{230.93684037758752,	-0.9441269739948002},
{225.59338894692064,	0.7079774450041167},
{225.99245113762035,	11.892648315782859},
{221.60948596764726,	1.8036798272137577},
{228.421752792744,	2.8250924784622384},
{228.2517844597956,	4.584582654910966},
{229.4271453240201,	11.871717072404413},
{234.84334477592392,	-0.030498821722586555},
{224.47776441772936,	-0.836383063131592},
{219.20456167935492,	-4.234551702398706},
{223.19544298765666,	2.209742064121297},
{219.44873603419796,	-5.3482205231801885},
{230.13892759215713,	-1.489941847075233},
{228.27679666376662,	4.331089032902685},
{227.51734897107403,	6.281558860051298},
{221.71360294632507,	1.78801096912445},
{232.70919381552056,	4.413222221540117},
{221.37054450426078,	6.250693874452271},
{228.84517536552113,	0.3072100021056894},
{223.50390273898128,	0.4686108743938888},
{223.38703895722998,	-0.397203981515192},
{237.90637354012216,	3.443515412170255},
{229.7790374280535,	-6.453998554228365},
{227.31270014282632,	6.2177937772943945},
{224.1827766192313,	-4.276984882376324},
{228.50351483759152,	-3.247339973504653},
{223.11071987441233,	7.850110113334493},
{227.4607210282389,	1.2989181405322743},
{228.4838037917012,	9.498478850279978},
{239.6083098845277,	2.3272789939933585},
{228.67929572077287,	7.895903251397806},
{229.9431646009485,	7.503172546738632},
{225.29444706456806,	0.06230970981345152},
{224.29212480468536,	4.942399096363859},
{236.03441630567661,	2.69965428025929},
{235.31837402894806,	-3.934687819895755},
{236.17052431542143,	3.0907030749515396},
{236.77315046476053,	-4.8329558252738405},
{236.16780711375793,	-7.601948352084115},
{234.5629410578177,	0.7270053982626123},
{231.4199328991701,	0.1857626253004021},
{231.77224904921374,	8.834139115293786},
{235.55616681014627,	-1.5933628052078266},
{229.78566290226982,	7.193455623111657},
{241.50323444590472,	-5.308052080549533},
{240.60545371139781,	8.30563426949992},
{230.27875884119825,	2.822453956135945},
{233.5563924327409,	-3.097940028793845},
{236.9595906557168,	-1.7308288188906271},
{238.9278078147121,	-4.915896496576977},
{231.8952477018889,	4.8038432337262496},
{234.7639937636891,	5.762287132160759},
{234.25648484263675,	5.202500628819967},
{242.71040479655272,	3.977478011750412},
{244.23758158037248,	-1.7397699339622879},
{240.3832143412618,	-7.082904049211457},
{235.92271082821716,	5.015428664938325},
{242.03686448728394,	-3.139316038915201},
{244.86642254204236,	-0.22674563653451507},
{234.25548255461828,	1.3764817532994371},
{235.5272532010886,	4.846692907040811},
{235.82222614994686,	-0.33047403398324526},
{238.96659147828086,	-2.5318434416351288},
{248.11539175105892,	7.43135100240811},
{236.26763435635007,	4.625529586113188},
{237.2928200851672,	3.0606861054189167},
{233.31625386240177,	7.101580226384371},
{243.5228589326161,	8.549704101569509},
{236.82783958412494,	-0.647362893300242},
{245.82078561764752,	9.547787359290606},
{243.42775534609387,	9.061431800997573},
{245.4835326436928,	3.6406258078008076},
{246.50154743345803,	-0.9716521336306148},
{238.63637457910522,	11.207270833827165},
{243.291847728007,	5.960883854086395},
{235.57705844904532,	3.382671790531079},
{243.26354880429048,	9.181255906862457},
{235.75769902519212,	3.448527383448008},
{245.46474267675993,	3.3058279475111103},
{231.40694819636238,	5.3586199579187195},
{241.59254416177822,	7.585837689488363},
{241.04951419535732,	-3.528982862186293},
{235.07940623735126,	3.3442454790236695},
{242.9793893657188,	2.685996172135752},
{232.92930379007345,	9.986247974374397},
{232.39159005713307,	4.8915941130460645},
{228.34466641527231,	10.83439673118336},
{238.38828850144273,	4.768199055992593},
{239.87552236527767,	6.4700348123649345},
{227.04641991221322,	10.202922083467493},
{233.4897398363482,	2.611894213519852},
{226.2359709842975,	0.8119020415412663},
{242.67188078720173,	11.606347131023737},
{243.39608762608506,	-0.9436535529880494},
{228.86455300416273,	13.161638893225248},
{229.98020771646733,	2.4687108296975673},
{229.92767154774603,	5.861055239280519},
{241.7322997866436,	10.80949728626768},
{240.61326863765535,	3.8407055322018557},
{239.30277867435683,	6.378963575029845},
{237.04451853358518,	7.052057510571867},
{239.14472705821706,	4.22581673333873},
{232.85058130626695,	12.733366326688557},
{234.18733742018367,	2.032705642288523},
{243.5449605889047,	7.589053245439963},
{235.17924703288875,	3.1829129878284856},
{236.29387563313327,	9.254866434030783},
{233.82625045778758,	8.546448539083976},
{233.29626774357922,	-0.6781215907433804},
{234.4050695145562,	7.634545775925764},
{244.4299143553203,	0.9450822100635836},
{246.45513498935586,	-1.6350694605028853},
{235.59301595067615,	9.519621157660325},
{242.59582072139798,	3.1263306238994044},
{236.90126680591555,	11.882217240187567},
{246.5231249473345,	12.222826830571018},
{235.2149961649154,	9.41227253825916},
{249.5927026543003,	9.543008740482271},
{247.3926149851883,	9.101795979081526},
{239.5603062019802,	1.5720517637796299},
{234.0299752620316,	11.937615071087166},
{238.08603178858485,	2.1301779224916917},
{236.68869603591855,	13.103293863884815},
{235.6608283360825,	3.7359159074350394},
{235.35540792296962,	17.225239097447485},
{239.65572664764085,	9.359017599992706},
{236.09323310000528,	17.510518430420618},
{244.04683330788717,	14.338224833520634},
{230.12206089150953,	3.1290060183813413},
{240.2402844534553,	17.954918355620784},
{235.1951492594346,	12.177597456961466},
{230.23518525263245,	13.004267324020015},
{243.56681587012847,	16.912243001845845},
{235.10155733091455,	13.006812365605883},
{242.6712331991323,	11.266297187131139},
{239.742569379828,	1.537355262579906},
{241.75313442286628,	4.672741213344162},
{237.33420624477176,	2.6438165567163594},
{238.03763666226436,	13.73222127300725},
{235.69992400444866,	14.54064712808044},
{242.1460801804001,	2.9012714247700977},
{237.243293337618,	10.066396924305003},
{233.82176901631786,	11.019465685210747},
{241.04118772308675,	16.429335208169164},
{236.78410146498314,	17.115758178023654},
{239.45450316493364,	6.617868252633434},
{242.58342383070294,	11.811953919407369},
{242.23261974431585,	13.73079677994324},
{239.12005020900114,	9.585020305225244},
{231.88995968344005,	11.310030258573953},
{241.14490604819827,	20.291432053119323},
{235.5084986795776,	16.423772337884685},
{228.90120778175603,	13.717902560251748},
{237.07680936577376,	12.00754291348467},
{230.7737177784011,	8.30666849129417},
{234.8955257679877,	20.868119765555377},
{233.07623679518838,	18.100882616544624},
{239.43947407750971,	10.105295335667012},
{238.64876225588876,	13.043606139590596},
{231.39166493999838,	16.524575376171725},
{239.11933715241608,	12.79314016489191},
{231.15529922571892,	9.591327587489502},
{245.44568091690343,	7.216082328508996},
{247.02881436414052,	18.671474053614883},
{247.68884142519633,	8.62233556227604},
{247.0390193115685,	5.788745264310579},
{242.72155047227295,	16.004804879514538},
{235.88483845172203,	16.65768938928244},
{242.69060891675738,	12.829507137378581},
{235.1243158037251,	20.36894870026927},
{243.90272934267537,	17.9352083921679},
{239.56009936202403,	17.439537680855906},
{248.30051886902652,	9.704748473353835},
{242.51831152259336,	16.40701029583783},
{232.91426681658018,	20.862485393984056},
{243.8550592351895,	10.634133084314103},
{246.71154965936,	10.337816575079257},
{248.8290597817121,	10.3447033716672},
{244.42479370209384,	9.765674198172633},
{240.4257213215745,	20.850853136380593},
{237.2986384895503,	12.060264147633042},
{236.95725707138274,	10.027650105272471},
{240.0830183997414,	21.442733902128403},
{231.21554956003408,	14.05200081154564},
{236.0355054882313,	21.644309084208267},
{242.3234075305835,	23.97315810015673},
{234.8731828308953,	15.215001340757373},
{232.15811950888036,	16.424061607010838},
{243.24359335352537,	9.579950778152423},
{237.74972130120193,	11.574927956906787},
{234.02618867424843,	9.66119195612283},
{235.97293444525346,	11.471162794492985},
{241.03577010555387,	22.920825899856453},
{236.68064216850388,	11.257328981343193},
{231.0183486088939,	22.37415800891401},
{241.52853190653,	9.56431817713747},
{239.0522848144373,	21.075728099109007},
{237.54515239953187,	18.634292739498036},
{237.50568823332884,	24.70353176548845},
{233.29174152358857,	21.364958982932066},
{239.43322736040906,	23.609799959189836},
{235.24897358936582,	17.375377205054242},
{229.63435453630598,	22.05857266061418},
{234.78962696346923,	16.289413178827132},
{232.30238339464714,	13.029293759228738},
{230.57066575058195,	13.230609228486852},
{232.19576018269464,	16.56742792062138},
{225.58288459971357,	8.864483765656695},
{225.3391845905787,	20.177421810936288},
{235.9193503726427,	18.90247005416824},
{229.81782833213435,	11.309014559486886},
{232.99738707323309,	21.661695947685047},
{236.0785243540038,	21.124511341499698},
{231.5661976183779,	15.651402687958337},
{222.75139592448107,	12.463843148698176},
{228.21569383665462,	22.503896354868793},
{235.89946249220793,	15.90542944437519},
{234.10829872496902,	16.182234608922958},
{228.25810872166244,	23.179392703527533},
{230.50405878586892,	16.41738423863432},
{223.47614132183458,	16.473564093016456},
{230.36472953441236,	8.588807274378405},
{232.39849277266254,	12.722921350039629},
{226.75622965239654,	7.396952229078234},
{231.26728541228238,	9.392310862760583},
{227.4823394331135,	22.98671201629434},
{221.81301738211093,	20.462869893341818},
{226.10259471315223,	11.358835148332584},
{223.63100653108697,	17.131818016546923},
{228.91018481641115,	20.85565631614564},
{220.18338907535684,	13.965548092580521},
{232.46083823520075,	5.993369593987982},
{227.98083269863903,	12.658587747985173},
{219.3994461641799,	8.549852816968766},
{226.88732071111315,	19.964695511753607},
{222.10854571261373,	19.785345220599577},
{227.76971219388406,	9.084166951508724},
{230.86845019545342,	16.884681836769225},
{227.01417830253683,	17.078558344427716},
{225.02967545772637,	16.079458249661833},
{227.57922001965596,	10.52333274472838},
{231.66123355282517,	9.088269732070703},
{230.01088085448592,	8.974372975915985},
{233.683468510846,	7.878998672279648},
{234.38661853759436,	10.840701016289884},
{229.9911462657248,	9.053474494639852},
{234.08511220196016,	21.42284159440291},
{237.31496847653676,	15.431173684697349},
{229.78965314579096,	20.849297311153908},
{232.2027849245812,	7.516585894850699},
{227.32365345547615,	15.029826552046705},
{228.63578085401244,	18.249212432889664},
{225.01598027799974,	11.852992413852654},
{232.22846274843175,	16.88663894908533},
{224.8391266232756,	10.477429375463283},
{233.0779971222694,	9.106645972441445},
{227.41723562271127,	4.999719087298681},
{225.91732931561987,	13.611486119482198},
{230.5557170102156,	15.050558396503302},
{240.79869352772067,	2.851511665389596},
{233.9309638302064,	9.180949979384302},
{227.4264042414646,	10.87741427643262},
{235.8920438483524,	9.748310644519025},
{221.69968270564783,	13.87529528115314},
{227.94985647401487,	11.773097700391403},
{220.16174401820058,	6.7759186013808925},
{229.5521371989568,	6.923400062019738},
{228.84542223646022,	4.391452487068699},
{233.13065177621195,	3.7095525494244193},
{236.01475287253413,	5.302975600373502},
{233.1032850575173,	12.406596738297457},
{227.7288180185887,	4.932193479727308},
{228.5541172941841,	13.019909784018491},
{218.532448392978,	9.292836837259223},
{223.5590219860423,	3.7745165167012757},
{233.1440800540042,	10.935803757805207},
{234.87386800626348,	9.188179575299266},
{227.7522321410716,	13.624936300130338},
{231.68107479503513,	6.236602449359591},
{230.53823263915496,	14.510045026638396},
{223.42252742128525,	3.319878108887595},
{223.6018308865575,	9.392900493461864},
{223.12813036668254,	14.214206520553882},
{217.32129453591511,	7.835514126458689},
{228.24870108974756,	2.451020234010347},
{226.18290448100043,	11.722226319168204},
{223.47892249093036,	3.7810065094383276},
{228.5039579975681,	12.049026380416565},
{214.44979468158425,	15.229407452269491},
{224.21085404450926,	3.6062987915342344},
{223.09073797799078,	11.968321724939123},
{212.11563706493055,	5.307725089104956},
{218.589502833027,	5.173509357132282},
{221.5221474823468,	12.10994648391181},
{215.4228431019626,	6.817265915724711},
{226.8092004362073,	15.046738875203015},
{217.00533292865353,	6.422328473780526},
{217.69670542734033,	5.088135593447953},
{218.7179330641686,	13.503454963000213},
{216.25960239796737,	3.8439995100078654},
{219.06989710450915,	8.532933463041536},
{212.17476803925874,	7.467498749874208},
{210.5259700395765,	16.598782414618285},
{224.53962331988052,	8.980867710160323},
{212.4359204046209,	4.310492715353295},
{215.76654555490526,	15.851135524926702},
{212.5049588800461,	14.829169139598111},
