{2.5311874066837667,	15.85323030434283},
{199.1303882489605,	17.020672492916574},
{218.8456950224728,	11.108837075597815},
{213.7275434566845,	-4.9205607764185615},
{221.25418109339665,	10.440649604202893},
{217.61758685980928,	8.51070327981477},
{220.81854012255064,	11.554075831480215},
{227.4187410707702,	13.462232442361888},
{201.68701006290974,	-4.69320314339663},
{212.65287267831937,	-3.4662856511260607},
{222.1210941741627,	16.02246312667303},
{211.9092034663495,	10.37690217907581},
{201.8379088117806,	-7.948740866021851},
{210.27749480542977,	-5.3397932480246375},
{223.79495824561528,	19.52130958648208},
{211.22626690217282,	0.12856577506690314},
{219.88332366586107,	-2.3900249777570153},
{199.99370929565413,	4.443753305975328},
{212.27244008229428,	7.975124507329372},
{214.2163619919896,	-6.899901196531392},
{214.29609189287203,	0.13315962019938965},
{219.6936287640849,	10.752927387934712},
{199.98052472297258,	16.71210283274788},
{194.30196150734608,	13.851859663297933},
{219.91516591981411,	6.298372255245177},
{216.92793084733427,	0.10619628816520787},
{192.08210242807772,	0.6656077223064365},
{197.22791380969417,	14.163794875232778},
{221.07665647987645,	-6.764631701044582},
{224.20912837981794,	-10.223546236696034},
{226.63006185119596,	5.581324816400418},
{207.98292603643623,	-7.0320779748797655},
{209.17482836218133,	-4.967942935080824},
{224.6524314038591,	-4.3553234221998345},
{199.54307427748702,	5.377415375612362},
{211.4714498424139,	-8.899398982005184},
{196.0693042050697,	-7.751294928023093},
{203.17063079695768,	-4.178916839731013},
{224.79273884420627,	8.003839672287562},
{209.73575653584882,	-4.517603137148157},
{202.21078393673392,	7.718093328297108},
{209.24902686333738,	14.355456397960193},
{207.8103005820483,	9.938461121597207},
{223.62341224250915,	-15.832832728180072},
{207.39601050338922,	14.059890767326092},
{213.13610290836408,	5.7786489860371155},
{221.36324284888917,	-10.832324671013062},
{228.13330494085565,	11.954140234649852},
{211.87602786849394,	-0.912642126424295},
{227.75068136362427,	7.878326434567448},
{230.44516260237594,	2.0472534207387163},
{219.4900445022369,	-7.501246982986654},
{227.9048792732275,	-1.9267018080250686},
{231.80442422983114,	-2.124302440364044},
{207.84018326291053,	-2.7887323796119894},
{227.31386698842735,	-4.869462249838961},
{235.8065263718305,	15.33896106706645},
{223.1932698339079,	-13.127384104820226},
{218.20732010623098,	-14.0667811612429},
{219.72993610500384,	2.388011183962032},
{229.92974741374533,	13.18891597456847},
{216.0090656950073,	-14.179093313820918},
{204.49855533982011,	15.539163214988882},
{233.2037287288794,	-15.92436566171245},
{213.03691105706093,	1.7643018948444364},
{208.71306648564638,	-4.884540471636388},
{228.7111150024595,	3.3044595313150573},
{232.78371907565423,	5.52255141511203},
{215.83147137334376,	8.097445087189847},
{230.91826319541133,	-7.351786022553},
{225.31188169146367,	-12.628269747641884},
{233.20873471668503,	-8.04150194021306},
{212.41433428934874,	12.537598962738493},
{214.39954135550147,	16.930052614065847},
{236.70052908104162,	-3.7162043011479433},
{232.97173607983598,	-10.626204398726312},
{234.19473046236308,	-3.5738201024553966},
{210.13462337333374,	-8.410956364216105},
{218.25978397417967,	6.1464511831406625},
{212.76717756824422,	18.773782514724488},
{227.21500396672937,	13.252786068761438},
{225.91931207046764,	19.953019960537873},
{206.87392723147602,	8.670175652793823},
{230.87725327851328,	4.701938647263891},
{216.7881472543404,	6.745727711979381},
{226.2958408042142,	15.257790146233045},
{232.70117864784427,	6.5014477618130435},
{211.26816013638742,	19.49166157668859},
{213.87905523997892,	-1.0161029422152232},
{206.3180887693534,	6.690582728886472},
{213.57495236424842,	-11.118713864966399},
{233.31376674219544,	0.66290130316494},
{210.274849440692,	-5.150336171349927},
{205.61290518109044,	-8.85692287023879},
{213.8871494630842,	12.889904677649696},
{230.86239298962406,	10.581808490188607},
{210.27697851004896,	12.72035256302427},
{225.4598696611483,	6.451301866957934},
{226.85668235135938,	3.551634317757145},
{213.11592564632303,	10.89514956330116},
{200.42419805991193,	13.239635097745111},
{221.42359334225645,	-5.136595930654586},
{216.91531840293572,	1.0387797095526992},
{216.06334438960783,	15.57573486164928},
{211.55506315983385,	6.715148776012729},
{203.81650222704738,	7.097227716858907},
{225.24533667843164,	19.606724844582903},
{204.64424773787172,	16.719798653891388},
{206.6297788717217,	16.293612837312924},
{218.25299290397197,	20.622202555534393},
{228.44223909009114,	15.177729345736214},
{211.08811737171874,	0.3579254739241762},
{218.1991836946459,	16.998243756182017},
{216.60577099561363,	14.645735234218588},
{220.37827795621496,	12.413656751335534},
{223.4575496452087,	8.494750842562706},
{231.16845528437352,	14.204323261253364},
{218.3728640211142,	3.089359306442656},
{235.80090808707394,	11.484220014757721},
{231.70002325749869,	18.07964114823119},
{215.96329532229117,	21.02088730602136},
{225.36736018043166,	19.36614697869243},
{218.06183649498502,	18.363088057123104},
{226.4923728976333,	4.729165286393403},
{220.40538259279845,	18.529789203442284},
{229.05140004668618,	-3.624527802810629},
{236.9768612068557,	18.684140198449768},
{218.53771251933097,	-2.0326808899839115},
{215.5131078884031,	-5.194445643201707},
{238.3122754752432,	4.458687865642975},
{228.33905324497914,	20.267199124449952},
{220.0683984062121,	11.324147294635779},
{224.25822877284634,	11.449030607633247},
{238.64974490133156,	-2.871404844218155},
{231.6649047034202,	-7.786322603253719},
{226.45978964244276,	20.012504556790077},
{233.33677596963875,	-9.139266217257411},
{242.98319948943168,	-3.7365561904558824},
{244.23831880059905,	5.068753627667938},
{215.67924346594455,	10.076948974276721},
{230.04075167325925,	4.856161938837587},
{240.01173863413345,	-6.854467751854248},
{236.66735555560496,	17.822147729285046},
{222.98901237451017,	21.830445932043293},
{225.31912548944558,	-0.9201631231338574},
{239.96287748872695,	-0.39060797218105847},
{226.99836704584553,	14.706285533637864},
{218.90811872629615,	12.862715850713286},
{221.64817600603632,	15.220354023076464},
{246.7873820646655,	10.125790780831554},
{224.73744497336705,	-2.4634150922138573},
{225.62329910338246,	-0.3206940883880094},
{216.56015236782216,	17.71799415413537},
{242.856342234351,	5.222218223881928},
{245.9089234035241,	10.49794284621095},
{226.07621969647244,	8.838048953715777},
{224.77375374336918,	10.503847627301777},
{227.5423910999491,	8.379318759669143},
{237.78191810475016,	11.218648373062639},
{235.06099649122305,	14.945911474343642},
{233.99825352752546,	-10.969839323778722},
{235.2762028131608,	-1.7039225001336078},
{222.59844619341436,	10.672992248970008},
{234.23293345947883,	4.294850052742241},
{227.63545239916385,	14.428311970152361},
{224.7252781190027,	6.075983126837674},
{229.96677025770907,	-4.829559718916261},
{228.8342852461341,	8.722888977480128},
{241.0972380437367,	19.168040469221925},
{234.44659689466144,	12.445136502958643},
{218.87742443571233,	19.98858330692917},
{224.72169671612932,	-2.5201117452509223},
{237.02676890617315,	-10.236463683691817},
{227.5763284356974,	-5.667919660798454},
{216.7261212809503,	-5.2768014575212625},
{229.6614745988949,	9.280394647553983},
{234.1503499988168,	-3.221861761977724},
{241.90981755220662,	0.8604693858892887},
{222.10046339627786,	-12.041963141813067},
{227.14508695014237,	14.249495693532971},
{228.32695545989955,	-10.271515417942158},
{230.46808165546116,	-12.064247980961952},
{213.80455169422493,	9.558518336648987},
{231.02973804984953,	1.9285542863667473},
{212.01748950210106,	15.640824589706071},
{229.85123346655752,	-13.988699037291969},
{232.44254140388557,	4.004817481095557},
{225.57994601258585,	1.197859163054936},
{229.9195553765658,	10.41158177228045},
{219.32172472755343,	6.646065218714767},
{219.08852208811342,	10.436303143309964},
{230.21242837093,	-8.689469627523046},
{236.6095879006925,	-3.3234699329903705},
{244.00294323511287,	1.202904932799406},
{221.64556346661928,	-2.2673918039319005},
{215.46818254518004,	-2.2971898114612763},
{241.29974016860854,	-7.042048215541602},
{219.9171034629538,	-12.513395508071536},
{235.48548421622746,	1.4977358993162007},
{216.84631501930747,	-3.7720121678807175},
{232.4806368294498,	-5.456447775579093},
{238.72678409210297,	-3.7104720418149064},
{234.81538702857273,	-4.831473830650637},
{247.90205332715126,	-9.170224655344168},
{228.4498056020836,	-9.989256804950312},
{238.422664043968,	-9.87226189013725},
{239.34554907522676,	-12.791981411779492},
{230.02761370413896,	-12.056597670517988},
{223.7481716495692,	3.6802400870642593},
{219.290212486117,	5.3465133564210525},
{242.0198682098554,	-15.659026771620262},
{239.6317667377909,	-1.4650854021842896},
{248.0249104861829,	6.546300282938507},
{218.2391636463292,	15.71549201802954},
{242.39226617345298,	-9.142587814561562},
{226.5198801342445,	6.803372874041624},
{231.30775107395527,	-11.156873747697862},
{249.14759430122385,	-7.314220135056814},
{238.64884526755503,	14.03368500871489},
{237.90955761411936,	1.0400446467459332},
{227.80018695070555,	0.4387636899636007},
{251.48192692229696,	-10.134939460981151},
{251.4485184134804,	5.2374048068659995},
{225.98114016908974,	-13.777762959490317},
{247.46146391567567,	11.71335147101055},
{251.66712887587545,	2.0553778852492677},
{226.66021612088815,	-1.133767836898862},
{231.92421013214698,	-11.323783292921195},
{226.37807458895298,	15.39443250668701},
{242.59413893378655,	2.671672237678141},
{255.973013178979,	2.8221800950197995},
{227.8161430471488,	-6.7069438452970225},
{226.728467236291,	-10.68872275473288},
{245.10280315186847,	-4.691465682265694},
{245.74841925078073,	2.821570528962244},
{248.75257762572488,	13.010590681870024},
{245.88996857087523,	0.10345174672822921},
{247.8122862991097,	-2.7013029020764314},
{227.82151619734157,	13.872569123278485},
{248.87086985309165,	-4.432422525305736},
{231.4405745513154,	-6.024693783384844},
{245.21746523954315,	-5.273898833458112},
{254.91744723163148,	-5.508251041041731},
{247.34980488633047,	-0.7542430625586825},
{248.7718588428345,	14.515163568487157},
{229.93856559237133,	-3.454046512849466},
{228.08586482567742,	13.053124810045865},
{227.68903219479895,	3.7509664105977905},
{246.68760405087397,	5.079743796655649},
{254.66140847585712,	11.088299059237738},
{227.51245782163272,	-5.514625692381429},
{231.5628740290573,	8.660403713090187},
{238.96625879586517,	-2.2352743603263434},
{242.91613708749293,	-6.265230972533029},
{244.19822868952332,	11.164282175825274},
{220.80799990125325,	12.230400046179266},
{241.19143312141364,	-2.075733735224347},
{220.38957055547763,	-6.611770161695279},
{234.22329414612685,	9.00485243118164},
{225.7925714218772,	-6.376988095694614},
{245.16849064427115,	-5.987182039580087},
{232.32646784509828,	-4.371807824748096},
{233.24765402962765,	-7.860149124324732},
{223.86699307195136,	7.7234366395729666},
{245.27086763029803,	-8.434012136377675},
{241.9844973533006,	7.377948502048461},
{219.979082242459,	22.54005964456684},
{222.9314782891784,	-1.6075199352762475},
{239.9207070093308,	2.7667397499493838},
{238.77069328097,	-2.2447943568128785},
{246.68143862339028,	20.65542703491054},
{228.44403627761045,	4.671245159088038},
{227.27272316875533,	16.47796580012907},
{239.1861595753066,	4.699120314209974},
{234.77518087079275,	-3.8206293459560747},
{234.38137280494152,	13.342963937319947},
{246.32034307442748,	3.9305226958932202},
{250.30331352557812,	20.0996645336041},
{232.72475190949004,	-1.1041627192496257},
{250.59907080697334,	14.279227213355213},
{246.422205133666,	-4.886847690371848},
{232.53111171801442,	-0.07878295025978943},
{230.94880128514546,	0.011880684321010193},
{247.41467585849887,	8.644799554578345},
{233.59200207504423,	21.679548129390685},
{224.76593336623995,	18.858845877474543},
{247.7841889298664,	-0.13462372563149216},
{241.4628221992353,	14.774459575878208},
{227.40457417590505,	12.614640149882824},
{243.84532297031177,	23.487057451092124},
{251.02948058286793,	9.245086858979661},
{231.73678327428297,	18.435662624077487},
{237.28027709218918,	9.610269493024944},
{231.96176664262825,	2.102495037146607},
{251.9570330539212,	9.130013223235629},
{232.87132927341543,	5.199533831525702},
{234.23251727340215,	5.462587860188357},
{243.0529090877408,	18.296661777504426},
{245.18547645800416,	14.99265804105486},
{227.49125178654847,	5.70153374262749},
{251.0041329853622,	1.0685215364142557},
{221.94059895826814,	19.829332996634683},
{239.7821563411025,	13.716758615460254},
{249.1750440899176,	24.626928398148884},
{227.21322613658288,	22.230689334744493},
{234.30106832106185,	6.0418837110614625},
{238.3917937455384,	17.18150937033255},
{230.59184982247007,	10.349951165150845},
{223.32988672483913,	-4.303212204788295},
{233.01782661222975,	24.994829167791107},
{245.3213472713967,	1.2960293873015836},
{243.15609985098692,	13.236075235299285},
{221.13830631854174,	13.798435344435042},
{238.3308386599902,	-4.997776371576805},
{242.62520695904828,	6.276146186182803},
{239.5003501716821,	22.314576002149444},
{247.8386605120652,	4.483094741068697},
{246.5576014138095,	8.627803175288992},
{240.23258124882537,	27.96728491252611},
{244.86011111911154,	-0.026038010177845905},
{237.52087031881524,	22.78049438765285},
{220.44031367774565,	19.293455722647128},
{221.9977190462849,	0.135277154308735},
{228.5926408723196,	23.087963530445336},
{222.0738265902094,	5.7701383088767315},
{221.76612934267925,	11.987905450770068},
{235.67433464496392,	-0.3623715083556327},
{247.79766289441062,	16.01946994732797},
{241.38929099093454,	15.349774256806345},
{253.78073019651265,	8.625936259685258},
{221.050405745519,	4.442099235242342},
{242.88319191566535,	20.62659238354547},
{248.44555842644615,	19.212427092584228},
{225.441527666166,	-3.5320878347580127},
{250.5500002288431,	3.138564990010174},
{239.15295477408498,	2.68854776906997},
{249.55075463396534,	6.667319345776402},
{242.50346479779748,	18.32390058194169},
{236.54302929881686,	28.05622421500747},
{228.88163845320582,	1.7040412876021769},
{237.95110652345127,	0.3379099710875302},
{236.2562228772009,	8.920907912804093},
{257.1641371825873,	27.945973207517444},
{235.48859183478726,	23.25924947962462},
{230.52947218884935,	25.9133704722804},
{247.72474827049967,	21.569339601581568},
{251.91758005759888,	9.80153736338368},
{249.58996800923867,	21.044904041049},
{237.3851300641857,	14.826411849010398},
{242.49881352623902,	25.609028554002364},
{244.922519051045,	18.68354624083994},
{234.6289295984662,	18.136662041100262},
{232.61504441328813,	27.707160825645587},
{234.2714023629091,	24.437931939312765},
{237.5095870535706,	31.190400505540495},
{232.99109736054288,	14.877488320413175},
{248.756864299551,	24.641636357824503},
{237.05334299725226,	7.0305507559584015},
{248.50075684519823,	20.79944773074624},
{241.1675568677153,	7.010047727462155},
{246.48998515469347,	24.389317980031755},
{244.20592952993624,	15.310683399551461},
{245.8109115696364,	30.363960512398236},
{233.78623405818132,	-0.6897655081953218},
{221.9625700796061,	24.456605038439235},
{238.89578351565456,	19.25272988077914},
{226.43408978344337,	27.130904334945782},
{225.10380365031082,	23.183601094609653},
{248.43162505990497,	17.418980912977144},
{231.83860184658062,	7.834757628940913},
{227.87249909788483,	20.048956949320015},
{242.20657930736803,	24.71470914507686},
{232.95092920994404,	11.433624456659231},
{225.74352639483953,	29.390757225165014},
{240.15196376378327,	29.58627346802778},
{218.21846468485728,	17.407428822077414},
{222.52217069124902,	26.74799994882703},
{223.06488772402392,	28.85717740328412},
{234.89717448842947,	27.856943908039657},
{216.60557742058376,	25.106924773355672},
{231.70273192385702,	16.800611265239805},
{239.05704699705583,	22.169170232540242},
{239.35435588672817,	5.362317506755581},
{229.98891449820113,	26.521546829873333},
{233.33537171606494,	17.918228563757484},
{236.2691301528732,	14.342405507132153},
{233.4332788392166,	19.918994690605327},
{238.14895592316753,	19.077898820110832},
{218.01670663210118,	24.196415028803138},
{217.3015522036177,	19.267984476273043},
{229.0579701209028,	24.575754753111017},
{214.61342453825546,	9.084771311172833},
{238.7572765172378,	15.219447741411944},
{217.2673734080751,	12.141474254163906},
{217.54652621340483,	1.2067085456461832},
{233.23824796310032,	0.08795380625436167},
{228.64257673843338,	29.715409155059266},
{232.19001257028097,	29.716932233209896},
{210.20824487167445,	8.384584998174155},
{242.37956395507845,	19.172003994618038},
{222.30460716576724,	9.650108952512486},
{211.92965706910488,	12.343454011992417},
{219.80371458260305,	13.394050822369366},
{223.0103734266639,	23.052548977163603},
{214.25684711499832,	1.242874746438389},
{238.84954910320886,	16.367827261384708},
{235.5807031774864,	18.816091723828873},
{230.68257673883855,	23.500522849992947},
{217.3044864958262,	17.76510505552243},
{244.87012140924438,	20.138610834607892},
{226.07205857139442,	17.065561337231514},
{222.33703311391073,	9.90005951927424},
{228.24465177704604,	26.142336544175674},
{244.2461512589372,	28.618901083994334},
{223.7023988332089,	16.43544924514981},
{236.95686032747946,	5.5035859719362605},
{222.77669818032336,	9.417496864616588},
{241.84716542002258,	22.9355840474099},
{242.65016391546092,	12.279304898878799},
{233.63763918135834,	-2.8984919489107313},
{236.94110328552202,	7.8169358996378975},
{228.0609579870707,	18.770079756778106},
{218.35031575301008,	26.61606458476411},
{237.88157132885743,	19.751409009829235},
{244.90547533170587,	23.78381487990503},
{234.8321200004886,	3.60003738752048},
{218.29266348836592,	11.015425840151583},
{224.94922474402205,	9.785098196687365},
{239.46801668394156,	19.84145393100241},
{231.98777542962225,	10.636030424276765},
{220.63891983982364,	24.637251623545538},
{224.55830137886375,	6.79492719224287},
{246.50237246912116,	17.644928951534887},
{244.61920830273885,	-6.515319629927678},
{230.9352413198812,	1.3996749844376914},
{242.69406500440672,	9.307841567991986},
{221.5208038244055,	16.812290803877787},
{217.64940156215462,	19.590031652992394},
{231.3916274589801,	19.22688396825667},
{236.37661883880693,	19.531782190884588},
{231.14564060030656,	11.28155918845587},
{224.82162630795455,	12.720839824073995},
{232.87502963740332,	3.7385540924756278},
{223.01235259495013,	10.77050968364701},
{211.84656491180604,	22.099204588954443},
{220.51862766435414,	11.447344887930019},
{210.02164456919456,	-5.408297409752048},
{236.78101605656826,	3.1409844287368713},
{220.65329443595633,	17.616711044335975},
{218.4310798498203,	12.823848598370631},
{233.75640987388175,	10.981093637668724},
{208.0686386481658,	3.3190245550035975},
{212.8178781122778,	13.385318237241897},
{228.94179412338062,	4.073933541157594},
{213.75012066788761,	25.59756130840812},
{222.59321822345373,	1.4191563640799139},
{216.46326994773293,	20.08921668412091},
{214.7844768045709,	8.057939251947442},
{220.9883671858575,	3.445849837878324},
{207.8453949976324,	25.60666737266315},
{219.0727868482578,	13.080265106023411},
{217.18200414970462,	14.216480603471066},
{223.80354904818438,	21.368388221627114},
{224.11440690044148,	-4.057405591457172},
{216.5160323777654,	15.247845336139129},
{207.0712019723583,	22.30110256343272},
{210.0159296755842,	19.631653769539103},
{224.78973735208874,	-6.971335890567325},
{220.81726838063204,	-6.573017008518253},
{213.24200954306673,	6.67280138845835},
{232.38057167452388,	-1.4246547103176006},
{207.73011731547732,	-4.941333608699441},
{225.97362498580415,	10.38090549647502},
{227.94930141847726,	5.73107651539485},
{217.75168235699195,	20.995580197987277},
{232.35224468187886,	6.654176139713851},
{209.63626051112857,	11.849853701983417},
{222.29302740971227,	26.57143822258601},
{200.18335919450521,	23.774621650001908},
{209.61058606928646,	26.716644485728732},
{208.112503368837,	24.713029295087672},
{224.7054063881962,	1.461510757376022},
{206.98270300520923,	27.85366301717844},
{219.6242850609155,	12.658465185716686},
{215.30094608340764,	20.673747015407884},
{202.09893493978274,	29.456448546486897},
{227.85603298097197,	6.113949166576379},
{220.52763246038347,	3.334927293348592},
{207.90081884682326,	18.58977671021325},
{210.93507614007774,	8.215142153118098},
{221.53134679574248,	18.939583332197774},
{209.35497804583272,	13.57400430552942},
{234.41085396437126,	22.029519904049906},
{222.59726227773493,	19.41093368664881},
{234.17776586500827,	2.4653451225369842},
{236.95766254782495,	13.27372154523107},
{224.11643013536707,	6.222287047065176},
{210.10869422738776,	23.030930604531406},
{235.94761596153873,	26.04886690834081},
{218.23778355978902,	22.27105410275365},
{238.15941075779682,	-1.5550452929292717},
{211.60187916174527,	26.46526375085861},
{215.01092518020138,	4.901625335826541},
{214.39783102487937,	18.783322193083173},
{231.91239282018887,	1.4658349893927394},
{232.85830283267867,	0.058139430375863554},
{216.7001672606051,	19.084246754037103},
{219.69139465190008,	14.855704211928732},
{212.4144055120609,	28.945297117408998},
{210.51236903652287,	27.932596415916834},
{238.23753503741546,	1.674832845547975},
{210.89673332315635,	15.484447551591025},
{218.4877854611331,	17.01580101700606},
{232.60396477776357,	20.130034060541742},
{217.19638826985585,	7.866915938024636},
{234.95096144740086,	19.715799244144062},
{207.3999915120773,	18.559879025887703},
{223.39475172275792,	16.88452618990485},
{232.9744926804779,	18.237915477404876},
{217.55503963841386,	21.136141410704404},
{211.7689086504863,	-0.6204699421571434},
{235.3743338894413,	24.310801916295876},
{229.59484106957535,	9.477661200018709},
{226.7150593049344,	9.041645362827879},
{202.5810895997765,	13.89979480870501},
{231.97748076791095,	14.553078510774377},
{209.22058453736665,	8.50978542196184},
{209.17808319385037,	12.459137778948364},
{229.3347883727114,	21.837590255492927},
{228.17720594627562,	30.08564021481755},
{206.01973532463583,	13.217386039046527},
{207.87031758846504,	29.530112898839317},
{224.74856973782124,	25.203670674306437},
{202.84925293982013,	19.384427530256442},
{233.12608308658236,	13.05117670466242},
{203.27391192703962,	26.118175061707372},
{226.15018744250483,	6.704526319618296},
{218.99656124029627,	8.606749007363646},
{205.92258902804633,	19.313918914974714},
{213.73207612999963,	33.30697648920483},
{202.9570482681937,	17.26374828302293},
{212.8491721766432,	19.22557433201696},
{224.2890335517521,	19.029023558807943},
{218.76983950759254,	18.58005874948468},
{206.79405810720385,	30.572504993313146},
{235.6495626633909,	20.829546162829846},
{210.22696960008423,	13.548969646159925},
{229.36009749630682,	31.924047742471654},
{208.56307708645386,	21.788113986777184},
{226.2362113998178,	32.70259339188323},
{233.33155606724588,	20.69189096763517},
{230.65742507709555,	18.519830799496507},
{209.06559028372197,	29.732788902196795},
{212.93307244376626,	15.092569882062744},
{218.03824169303292,	20.775536777945586},
{220.88645766340977,	9.153485815970388},
{221.37029260507146,	12.293971110798196},
{207.4294483360027,	8.52611478906524},
{224.47940892563435,	24.56386007925545},
{229.25417515333345,	5.282526490487573},
{214.391904648137,	30.78343365959924},
{209.76477402322024,	35.417109114490856},
{229.5163824866008,	10.087627058581614},
{211.57457729933847,	34.443118404418506},
{231.85377546656622,	25.08434734450191},
{209.47618500615368,	21.78063959058942},
{232.72372864533332,	31.364105295668015},
{210.88183846451614,	31.226231452748056},
{211.4976053680531,	28.372308242192776},
{223.31950681236475,	26.05527459736742},
{216.2610744568784,	8.050922633725566},
{234.5943494196778,	12.79064282208531},
{226.56585810134655,	8.288537657754834},
{236.32214483709197,	15.827151480183769},
{234.68246753790808,	11.014673522516077},
{209.60196758520786,	32.84302299754965},
{222.57895672727085,	36.073513850844606},
{209.350317163011,	10.153124841850769},
{201.509859662883,	14.651306750422567},
{220.4610729752615,	33.48696315673662},
{211.0725359396369,	24.289386964316762},
{203.94177352286647,	20.107210960403684},
{210.60448556501726,	22.4747767577655},
{209.58608926206657,	7.474720505667012},
{209.37972374873547,	34.71712161010386},
{227.43736330869498,	17.778024725385958},
{212.32733901981896,	29.51142637776},
{226.1164676699252,	13.1603428730021},
{216.08247540142315,	25.936859523426676},
{207.27165747203864,	22.42961896106449},
{227.29942377656653,	37.59179090841372},
{211.62124688002405,	27.30410610125739},
{220.43214494202294,	16.10170716221688},
{219.54229083846946,	18.93102817512311},
{217.26928002243523,	34.54489418997684},
{213.43644291904408,	13.776285040388274},
{233.46701250248938,	32.76598705478688},
{223.60681980438713,	32.787950484133844},
{212.36372352145077,	36.662846557652976},
{217.99850944776367,	9.971640626122895},
{225.16907297739868,	13.424992742719958},
{234.18169464057388,	17.232652588364893},
{210.60351826410147,	30.587445666583474},
{219.49951588621207,	30.977888413722738},
{213.32415460097968,	30.09128734379848},
{216.24050382274584,	25.53173412978851},
{230.76264209392173,	36.832369429315904},
{212.3224085171341,	37.83036007091583},
{212.17444777904424,	22.115195548688746},
{232.84311983368121,	23.416834312098832},
{219.64015041407777,	23.114159339937135},
{223.33349393271664,	31.299016358302374},
{212.35240560773937,	11.963588232541959},
{217.56235813044364,	24.748020839078535},
{225.6916437574493,	39.12305712052036},
{235.39953495164585,	38.15592187907755},
{237.63275148934085,	25.208670603119554},
{224.4211396138122,	36.73633665703734},
{236.99584996108874,	30.59951600769149},
{225.23962703043088,	33.89715854199372},
{219.23351726761558,	19.070811827123933},
{220.45429005757342,	13.503266713690877},
{216.29349905562324,	22.50609387711143},
{218.2923761153134,	37.93134193174887},
{241.92540774714337,	10.877900984014008},
{238.69054542654473,	18.511551273705418},
{218.7023079216462,	33.44288929227656},
{222.7744790674756,	13.924804781407271},
{216.91230449236917,	20.320589171675344},
{227.7190704113014,	35.58717451285409},
{235.45951408405804,	29.82338152943519},
{242.8756048761761,	22.469053234571266},
{247.32386476643455,	26.945998929272648},
{217.29349834076555,	39.54543436113424},
{245.58251910835224,	20.465074875714812},
{241.76526192260167,	16.528334094945393},
{242.29149334790125,	12.59698088711734},
{215.97304999994282,	14.37736523724988},
{236.59317370743423,	8.553895490494064},
{226.37819059247317,	14.17128446046074},
{246.46933486267082,	35.21540983907085},
{244.28345467358326,	11.854151750481083},
{220.73645354512027,	15.760805335947083},
{242.9862697167058,	26.57443355492681},
{218.7252058662088,	13.312452057261712},
{243.45176323908913,	9.987670433228033},
{245.83211879247895,	26.40621213813094},
{242.27383965500118,	32.4803680757698},
{230.3349216524543,	19.332969435495848},
{234.38344141197373,	33.362077396143206},
{218.99878064097302,	10.187333529947356},
{218.13414568378252,	35.800263469714295},
{239.2855262343019,	13.16388692003024},
{225.11586962022892,	22.433821311659532},
{217.40683892550595,	36.66968505631999},
{241.04856790707638,	34.61008816267616},
{233.37762993037387,	30.82056197157509},
{239.95854498531136,	17.632187438527048},
{216.4484374530768,	38.99501714274912},
{219.60741193208509,	10.324938499816724},
{237.68698690088422,	9.39485415423104},
{239.57612999735727,	15.354710349429528},
{226.77599254839487,	36.87237356934182},
{242.39688046266963,	32.19941670179214},
{222.2493033372399,	7.844558251154876},
{217.50712099422896,	23.030083359362074},
{231.4158891041475,	33.18380932918788},
{214.6523578914158,	4.3213012756413605},
{212.70760744899428,	14.881088203292109},
{231.47229159083847,	4.579913270351835},
{221.71976414515834,	33.00545418912816},
{230.71860802591507,	9.727147797007309},
{211.62946830281732,	31.72725659988432},
{216.6219701160982,	2.946527222436714},
{226.08295484243536,	25.411360379411825},
{221.2330842012642,	15.549160280829724},
{243.92703333830852,	13.096205970740108},
{223.39077048874552,	11.880603474156985},
{231.70897838521844,	6.628913370499742},
{240.80240192468366,	26.683358194774296},
{214.54447711659353,	34.881573446393574},
{235.89618774790432,	30.59962256433062},
{216.47439927054438,	17.787333902622727},
{214.4102765414461,	19.264328268377323},
{241.45727134284152,	26.681319088332657},
{228.90509487202496,	5.44547781968344},
{235.8980496845837,	25.47841794853145},
{246.07359897115992,	17.751484764637272},
{222.73798876913511,	23.669483560898446},
{244.23135505158334,	23.104736218353818},
{241.94655553935132,	3.2898659683839604},
{239.91114821812502,	17.391453320091703},
{235.2158857934839,	25.800114165877385},
{240.3805181689831,	26.688252251879902},
{222.68865800567866,	8.361609656818032},
{247.44677252402798,	14.012019474085239},
{236.4700466638496,	13.40776388384609},
{249.6323340249785,	10.772446150722228},
{248.66572360217154,	32.45078674728907},
{238.197480266252,	22.59036640512653},
{243.8180725778122,	22.489707974862466},
{250.92223603108965,	30.794136091376025},
{222.90092186259113,	19.575859660301834},
{246.42823017174257,	18.1093470401286},
{226.5178766464717,	23.44156063745633},
{229.70068564322614,	8.594348361061634},
{240.69296648195697,	3.7406127214019875},
{229.06574878757516,	8.629210801378594},
{245.6126161889807,	18.04156486231238},
{246.4710221003449,	9.964605205845146},
{227.21506780631455,	4.162451064376828},
{241.45075474067076,	29.8817785886021},
{234.9748507822194,	3.6405279103364343},
{243.62017724263615,	4.859364274223449},
{243.96635714496747,	32.52507037620637},
{228.14468691294766,	12.511119801462314},
{253.14592071123926,	8.475934078603888},
{224.95780866587324,	33.43211844134562},
{252.5009301280431,	29.661752525004975},
{247.08884653009193,	14.480817542979114},
{240.35278241266127,	24.377290820884486},
{254.79295246161846,	13.125359567111097},
{252.40456272342868,	16.563775489734198},
{230.56588388921176,	31.052713197745796},
{241.46389134521485,	25.625927535510048},
{226.5862999675136,	12.809128058405765},
