{3.124228367957156,	2.3039751346470787},
{-22.380711952632343,	-72.6359794346671},
{-23.96914740545868,	-75.87593808430785},
{-21.802678497616032,	-71.51525666024247},
{-24.592196099794087,	-72.54001710043306},
{-26.939063929867302,	-70.40634541648241},
{-28.396735429193118,	-70.59264789224255},
{-24.356378297712716,	-72.32648531981656},
{-22.539740865331595,	-74.45132369610809},
{-24.458671743231726,	-71.55866411605967},
{-22.36030829000366,	-66.3656366913835},
{-25.90884952028829,	-66.76262298068426},
{-28.980929155571353,	-73.13064197928075},
{-25.20388973791522,	-71.63271998677199},
{-23.491398474687916,	-67.23611835919016},
{-25.488665544710628,	-69.03118409150309},
{-24.743279284127077,	-67.13449153772606},
{-24.126814592280237,	-72.64617844971605},
{-25.776473916180155,	-71.17757439621062},
{-26.515306372098824,	-66.3560450890109},
{-21.401367206994138,	-71.22489619788175},
{-23.784864765970838,	-69.41965941023702},
{-19.15957731187125,	-72.42289362972868},
{-21.366863493404598,	-70.08750853553991},
{-22.71835951236399,	-71.32658779917311},
{-23.236383594067735,	-73.2917314733925},
{-19.89425021247979,	-70.65595525346652},
{-21.441976181355454,	-72.24448006089898},
{-23.314236527368173,	-70.42821308462601},
{-16.199615983029403,	-74.50630192935039},
{-19.256907686160424,	-66.59179125721934},
{-21.945965478940764,	-71.37163573466235},
{-17.40241256571685,	-72.4647347576663},
{-22.668685495598012,	-70.76190734173075},
{-20.604434391629113,	-70.6455891333142},
{-18.035504338539223,	-71.11747110596757},
{-17.87988789713413,	-68.87952273128063},
{-16.211575849177127,	-72.81683941820278},
{-19.2888113118153,	-73.11177012960124},
{-16.161352761134122,	-70.01533754050664},
{-17.571220128321578,	-69.50929304211297},
{-20.943380025015994,	-73.95641785206075},
{-18.20119280002276,	-69.05286066744281},
{-20.118312759467667,	-70.13670258388214},
{-19.13064515890708,	-70.68266100955894},
{-22.292776795051513,	-68.61278355357041},
{-17.777863059961312,	-68.57321604095965},
{-23.377572496656214,	-75.95484789831166},
{-20.834253452112467,	-72.885814927973},
{-20.25251119222918,	-74.23343970856487},
{-18.799892302490097,	-70.23593404132713},
{-15.923842117528931,	-75.7157620764019},
{-16.047054338767516,	-69.3313155005618},
{-17.959228910894396,	-76.08146876254908},
{-18.986906416979927,	-77.10241840642877},
{-15.675617282209249,	-70.7392557154931},
{-17.165120479903628,	-75.65407156137994},
{-19.148447181666747,	-74.95000714997371},
{-21.852035942802672,	-74.47697885254293},
{-17.14876909498761,	-77.44616381092244},
{-18.915496443991607,	-71.0110584960692},
{-16.592674369425612,	-77.91402300998406},
{-12.762690943928515,	-72.49395240119259},
{-11.639817530863365,	-70.1406110295958},
{-16.848069854548186,	-71.38856804644412},
{-19.32948856459105,	-70.16584890493783},
{-14.967710872070873,	-72.61777650634696},
{-13.574666482994491,	-72.47467606007463},
{-19.032153065827522,	-75.97202010217117},
{-19.47481823575225,	-69.63621552459156},
{-18.500248698433857,	-69.57741090535045},
{-19.737169618842877,	-69.47086515171348},
{-13.36451046201421,	-72.48269787961478},
{-21.54961983695071,	-69.65812137308141},
{-20.99494029533666,	-70.85524805500756},
{-20.122433511796597,	-73.20710663672529},
{-14.704745018318299,	-69.56314571582442},
{-14.36084381811733,	-70.27609347629766},
{-18.034053991677954,	-73.40948207619726},
{-12.764390186837371,	-68.80162625843144},
{-11.728356906851005,	-70.47847630267488},
{-13.632886289947841,	-65.08023626500672},
{-15.699866023542157,	-65.35061288011205},
{-12.923410406276505,	-69.6578676507657},
{-18.305877499814507,	-69.27393307673505},
{-14.422237012096488,	-70.27140782135731},
{-12.235908366384471,	-67.95600304787013},
{-16.111313231040498,	-71.05735096065389},
{-14.653588789829698,	-69.57821958352797},
{-10.374550000381596,	-68.51771734640148},
{-12.722488886861159,	-72.12255670750282},
{-14.261973577789732,	-72.64788273736794},
{-9.03886401012915,	-67.95425151620287},
{-13.135530587909805,	-73.38542749002193},
{-12.967865575204637,	-70.49844623999388},
{-11.192449520675419,	-70.74025379873528},
{-8.049473641746106,	-71.51148910202227},
{-8.133035802833245,	-70.32330734487792},
{-13.240241950721945,	-70.78663783040726},
{-15.87615163224067,	-67.25780979237132},
{-14.953497954520989,	-66.7715258195157},
{-12.337401037102266,	-70.83624853677028},
{-16.033789287380884,	-69.10407082870607},
{-16.55832700129818,	-71.5105875392294},
{-15.729693329505677,	-68.15227256358435},
{-13.670965225039353,	-67.17560839785051},
{-15.594565074093698,	-62.32709240386554},
{-15.307757793666982,	-63.18219804204462},
{-11.02724135509154,	-67.3205190795339},
{-12.21643489277374,	-66.44535515712555},
{-9.84788536338213,	-66.53546614491628},
{-12.361360108801017,	-65.2796786397271},
{-14.582631343459859,	-68.15655440341868},
{-12.600625889622611,	-67.23887082324946},
{-13.517343642860201,	-63.35455698268903},
{-9.420746149900543,	-66.69509600734894},
{-16.301964192455774,	-67.18373101667446},
{-10.45018811869054,	-64.44438067321575},
{-11.063143654152016,	-61.62226583496643},
{-9.104659567127335,	-64.32238265202727},
{-10.147409565523105,	-66.28488013791655},
{-11.303283283215677,	-60.37202624372202},
{-15.597322731757258,	-63.36852692540797},
{-16.295908680774822,	-62.00457811346174},
{-12.130023822248791,	-61.49566890207717},
{-18.76557222917107,	-60.14640179026404},
{-18.553102034058938,	-64.5627545920826},
{-14.064532283928672,	-64.56841846764993},
{-20.509806747111774,	-63.685783352062465},
{-16.93080467062541,	-62.65034520434122},
{-19.48130345680253,	-67.24683893846914},
{-18.509386635130703,	-60.042218187690274},
{-18.101402554222314,	-65.46472524003485},
{-13.06029216140163,	-62.988583343848504},
{-16.84610856159607,	-64.76122726860366},
{-17.66375060280061,	-64.44679114642959},
{-18.61504138316839,	-65.3535317221113},
{-17.30873854511747,	-67.40935654660358},
{-15.517899168028782,	-64.43835647049754},
{-16.350690376179138,	-70.79258314129478},
{-18.723628631294304,	-65.86166914873667},
{-15.963118925865825,	-65.71527307198569},
{-16.876611246940072,	-68.46422572733721},
{-16.09830957355226,	-64.68965196448943},
{-16.571659656837216,	-72.49470938560769},
{-17.631776063497938,	-65.92552731092992},
{-17.75843770618007,	-68.17212690389857},
{-14.229988935989617,	-68.8927314696231},
{-14.190316926794214,	-71.79766483311487},
{-15.358471400306366,	-72.6495640945602},
{-15.756884184983221,	-68.6596008378653},
{-17.80929724727493,	-67.71791919305426},
{-14.054880253094872,	-69.40199713155363},
{-16.72417559747617,	-64.04269973091327},
{-20.178478538537675,	-64.50585181042806},
{-20.542642572513284,	-71.25005656952364},
{-20.32009634052035,	-66.4188205176669},
{-20.359967985093373,	-65.56791839259273},
{-19.994916577007324,	-71.82582097442726},
{-23.653221144451397,	-65.65478490241286},
{-19.751782402158106,	-72.92472111856037},
{-19.783781427594764,	-72.61531245368674},
{-23.74569896650415,	-72.26019865130588},
{-17.789910967940784,	-70.41406265639579},
{-21.702762946838057,	-72.28808338862574},
{-21.14511986850322,	-67.25438997014825},
{-21.16499247164276,	-70.113771559874},
{-20.117536267814252,	-70.83905466327235},
{-21.504245284974427,	-66.89080404995623},
{-21.119834590693266,	-67.92713389969929},
{-24.426736681267098,	-68.23207003257497},
{-23.271292219873757,	-64.55747302644465},
{-18.577235775575957,	-69.9572750197469},
{-17.73309653996343,	-68.67650462119019},
{-19.40978451950043,	-64.42612283736956},
{-19.418713272529143,	-68.05311318223914},
{-21.843900008271525,	-62.48933455822747},
{-23.1705508238371,	-61.156883866708185},
{-17.688280194063516,	-63.90801126069051},
{-24.68314489117229,	-69.94055277169473},
{-19.148208178163458,	-62.51570523799877},
{-20.190939735871282,	-66.39602158893746},
{-23.075115953480555,	-60.53425362716306},
{-24.588365703266664,	-65.89872903088518},
{-24.484116454185326,	-59.56709709136501},
{-24.598309267313105,	-66.35054417798014},
{-23.893070348987113,	-61.300025840674046},
{-25.27685759929048,	-61.30582018641707},
{-22.075621741025014,	-65.61992851182322},
{-20.97783824735119,	-59.72555697311125},
{-25.197897129336845,	-63.103731516700904},
{-25.736236879072692,	-67.38795482792362},
{-24.526704061698936,	-65.96849188717206},
{-20.76644026315899,	-68.80534710171344},
{-26.848878176917772,	-62.1434122004787},
{-23.271253585783267,	-63.48513152903363},
{-25.39192348476608,	-61.3156530100624},
{-28.910170263642915,	-65.26872704130096},
{-26.2217155043162,	-67.24912831296407},
{-27.843192768131896,	-60.42270416750494},
{-23.79251422163676,	-61.571828958034985},
{-24.340269968338017,	-66.4666552270099},
{-27.347760668828144,	-58.504826475738845},
{-24.1375830859726,	-60.45326417880463},
{-25.904393017050605,	-59.80747107571124},
{-26.43197386920764,	-62.67937309816413},
{-20.899598536580516,	-64.3660617443841},
{-22.73287501967703,	-62.02226827349538},
{-23.914532306414834,	-59.69128890005488},
{-24.871777830163893,	-61.96925646149478},
{-21.753434252957604,	-58.184607570890705},
{-19.62643636489973,	-57.56054025688577},
{-23.971125154638088,	-62.247119728371565},
{-20.726634696412404,	-58.81807531137579},
{-22.533246237245226,	-58.48665238237484},
{-21.062731843177634,	-58.42995732647255},
{-26.059748094863735,	-65.93572979689895},
{-20.7493912338819,	-61.39779611682687},
{-23.820409091454703,	-59.237175552600036},
{-23.404222918318833,	-59.93417928331006},
{-18.32838906911631,	-66.3888363103378},
{-22.609613178858293,	-63.67947032024945},
{-19.736857405192442,	-59.98234061780507},
{-20.044558771099574,	-59.26586338142443},
{-16.762836689859697,	-60.76647301198185},
{-17.071374181354038,	-63.94890971072986},
{-16.632144479178244,	-62.08765003941807},
{-18.8120833025217,	-65.94891571035707},
{-23.6506511026259,	-58.85271444095971},
{-18.677405066332597,	-57.67659983779309},
{-21.168267603712856,	-62.39202897602723},
{-21.708213641978602,	-61.08160170239848},
{-22.46609653137746,	-59.04037969755258},
{-22.270583951381226,	-55.35650349648094},
{-21.33897233254946,	-59.44097923193246},
{-19.02125646311745,	-58.704991101570165},
{-20.834407556409346,	-59.04324327318974},
{-17.21550515302028,	-57.79002416694895},
{-19.904945402319974,	-56.6409122150244},
{-21.973645615343866,	-56.18666393111258},
{-15.526422452343276,	-57.23445464317465},
{-19.588317903152195,	-53.15958113927732},
{-17.142958160575706,	-55.284120829002894},
{-19.696481737065803,	-56.36359525273104},
{-18.6115323631131,	-60.97087501237417},
{-20.628390102004737,	-59.68067837327906},
{-25.11516012794066,	-58.496179035157134},
{-21.287421886964637,	-57.53162647921716},
{-19.370159695221655,	-54.431146057729805},
{-20.92867720961193,	-52.898139225354484},
{-23.982909650518394,	-56.9301978556482},
{-23.577577090416774,	-59.471057798897014},
{-22.7256415539805,	-55.800710491567685},
{-25.885294736087978,	-52.60406354020496},
{-25.428372273423662,	-55.095706418160475},
{-25.547590888572746,	-58.89848200920059},
{-25.97018528797627,	-60.01938441179769},
{-26.699233886763892,	-56.21197045352098},
{-23.085513564295518,	-59.999885559839804},
{-22.725892308464214,	-53.91646700484134},
{-24.63240783360472,	-58.14896815413812},
{-25.867685122069254,	-54.78015212022054},
{-20.4409413320433,	-59.91611091618346},
{-19.440970345589346,	-61.89308825729089},
{-26.760111235165603,	-62.062524010752675},
{-18.676887870302167,	-55.5200068329874},
{-19.194519375524443,	-59.91988590689603},
{-25.9003852469434,	-63.459188110921325},
{-22.054009142955074,	-56.92943471163939},
{-25.465278962852064,	-60.19420247939193},
{-21.76249248376791,	-61.98369863250471},
{-27.91438162531237,	-63.57160801296855},
{-24.365289770478288,	-61.47888125547517},
{-24.955173301658338,	-64.64112301355277},
{-25.278859890253713,	-65.59224601213486},
{-26.59097001745615,	-61.73696849980476},
{-24.59217024500889,	-60.484057175593364},
{-22.715585160009077,	-61.054496503858296},
{-29.21128711655607,	-56.313089065016456},
{-27.267801553161572,	-56.6246207909677},
{-25.58011975975353,	-56.54209687572408},
{-26.68906678414634,	-61.01770381181396},
{-29.03415924509207,	-62.08144059206384},
{-25.354173991021156,	-61.906885650665096},
{-26.846320304355977,	-57.98959382020634},
{-27.31747736373093,	-57.840467721512574},
{-26.84493058235895,	-61.95074236448414},
{-26.79311561733979,	-58.94086598845564},
{-32.012935614756394,	-59.60438472620649},
{-30.574416015027836,	-60.776718090292164},
{-25.616609916421904,	-60.6177716708402},
{-30.09477542082269,	-63.33996560338842},
{-30.314308714216942,	-64.59707620109815},
{-31.74963436440147,	-63.358951395042304},
{-33.98279964491777,	-62.5496431030054},
{-30.51179160708987,	-60.46395606255029},
{-29.665308521161183,	-55.618173701869644},
{-27.118691982687785,	-57.8897935436737},
{-31.58698317055213,	-60.053723239896016},
{-26.786696076598858,	-57.141584528088686},
{-27.54919590420516,	-59.49366064071343},
{-29.1835173407219,	-60.63880218809478},
{-29.688890103327452,	-58.075456163871905},
{-27.026352159572355,	-59.00460416933291},
{-26.487471727033046,	-57.540600601440644},
{-31.84380303685338,	-60.529003514315995},
{-27.543878341149227,	-55.82962038349106},
{-26.9690132884813,	-61.837837539830275},
{-25.670542695182753,	-53.40417018236186},
{-31.815665231415753,	-53.97839261967125},
{-30.420289613285952,	-58.41674837172307},
{-26.856729348399497,	-53.66592507082168},
{-31.412213549312124,	-55.361073603610826},
{-32.5698795979099,	-53.82618883426562},
{-29.756282590692752,	-58.55530586933088},
{-31.51101996685357,	-59.98051740904016},
{-33.23537580009578,	-58.77025453249848},
{-28.439086290587213,	-57.21434631638581},
{-31.713503183718675,	-55.71580870892368},
{-31.0511353748719,	-55.48617650603353},
{-32.437169818618884,	-56.20413857413219},
{-33.83794697106147,	-59.61728372109025},
{-32.18789886928606,	-52.91650604590588},
{-34.04709334498697,	-53.525284832159016},
{-29.666256114521275,	-58.93232655497633},
{-31.652337088681527,	-54.03622612025313},
{-31.37784370068962,	-56.87285491384881},
{-28.530867700071717,	-58.95047414708051},
{-33.74900584791486,	-57.1204429882863},
{-28.950938958299986,	-57.617810523061905},
{-30.610528386809882,	-57.69805209042651},
{-33.70673801835072,	-62.42052318572997},
{-32.16038672926704,	-58.574158526979204},
{-33.16518745715074,	-58.78541428615287},
{-31.328801372051714,	-61.24808845343832},
{-35.708882551670115,	-59.76743029594512},
{-36.54312669947042,	-61.287261767332325},
{-29.862202425558483,	-64.7555083881953},
{-30.478592642515835,	-60.57021382548649},
{-34.320424516907266,	-60.90068847028612},
{-35.90195158408653,	-61.262207388519315},
{-36.028243466139465,	-57.608679408492584},
{-31.444732327755865,	-61.26340065521304},
{-36.69295607746127,	-60.146948033455615},
{-33.33611945127683,	-60.655502807576234},
{-37.20977685648452,	-56.0086953090846},
{-33.12364608388917,	-57.3958339859933},
{-38.18577842808244,	-60.66245565359908},
{-34.764386089143294,	-56.38427870901179},
{-37.94446216959848,	-58.23476325836496},
{-32.44403354138214,	-56.49215445639556},
{-40.07568719210501,	-63.72965266930699},
{-38.63916240605936,	-61.428121669008036},
{-34.86928888057543,	-64.67970955964903},
{-39.1261977019528,	-61.87970877261024},
{-32.6723720811835,	-59.433030947737684},
{-33.72314240487306,	-58.534655894183885},
{-35.11638971298471,	-61.82548916855447},
{-33.698072955279294,	-61.3004687199731},
{-34.75311437842211,	-62.59022300967558},
{-34.07263683219267,	-62.42980275498425},
{-36.57128595153275,	-61.60154566864457},
{-34.568221729996935,	-63.880811893040864},
{-34.92059477731507,	-67.72451963893124},
{-31.222736158187168,	-61.86891060881242},
{-34.880915538722995,	-66.38230273670624},
{-34.19189048784602,	-62.03322170560436},
{-37.752326060496515,	-63.38815905154496},
{-37.4491386304067,	-61.14457594681203},
{-32.37973755430536,	-65.737308993857},
{-32.610447724401446,	-60.45720189373003},
{-36.924836195606076,	-62.182903405345094},
{-38.152070086843246,	-65.327192564639},
{-34.28263177954693,	-67.56776429069522},
{-36.69091280317544,	-69.0864464598333},
{-31.51889792056097,	-68.42543903260717},
{-38.20135048422616,	-66.16566211689332},
{-31.43685932835434,	-65.64728737337411},
{-35.725371851294355,	-63.09225999331819},
{-34.05826033199236,	-66.04821859713019},
{-36.410037437327006,	-69.29011798615785},
{-33.19827159364473,	-64.5868891180694},
{-28.191662102858995,	-67.21496702203426},
{-32.04972487853848,	-65.54316914934007},
{-32.16489275261614,	-68.75118672509468},
{-34.340688435675105,	-63.51540135498401},
{-35.45838280533707,	-64.68061126110159},
{-31.972198592256138,	-67.62463811995751},
{-28.13051666359621,	-68.29406798490051},
{-28.675475157453857,	-66.85896837253193},
{-31.288265280459946,	-65.58648870769086},
{-28.08994384483063,	-65.19378293847157},
{-34.71773179912485,	-65.67251432091159},
{-30.84187777363702,	-65.96655289139272},
{-27.426297570624527,	-70.84599261178552},
{-31.713064234441962,	-70.82486516629955},
{-34.2034971253615,	-67.89191419762392},
{-32.116923269838786,	-70.12731246222},
{-28.892033079280136,	-64.28577082734282},
{-36.54591458972509,	-68.66268477192233},
{-33.622884923152895,	-68.23587822146352},
{-30.687609542627307,	-68.00605704271484},
{-32.68822326018362,	-73.00450757403436},
{-29.262691497517793,	-72.88654735637694},
{-33.25409112133605,	-72.0475484967027},
{-30.59035847217687,	-70.14844875077475},
{-31.008112227940188,	-65.29201531884642},
{-36.794765655073405,	-66.69312979720566},
{-32.021358186480306,	-67.72509914397695},
{-35.66166716200796,	-68.13740094849024},
{-33.36004154542315,	-69.00660315557295},
{-31.681632076053127,	-69.95668316615917},
{-37.127562837669004,	-67.65709493239598},
{-38.130369019837175,	-69.56377657393116},
{-32.813137202785924,	-68.63163233685694},
{-39.81717002889838,	-71.41880970698527},
{-35.0631897926783,	-67.77146505352145},
{-33.167585661290225,	-67.98649305659701},
{-39.68335365249524,	-67.48372933407146},
{-39.84693890038177,	-70.95342541121754},
{-35.723634309546895,	-68.09158620076443},
{-37.45410222384943,	-70.39137520367888},
{-41.495758327736034,	-68.66839691271046},
{-34.1906203880433,	-66.69694710309093},
{-33.46872329646898,	-66.89754843108119},
{-39.2853954753824,	-63.14863109593339},
{-39.041838348009264,	-63.78829988082115},
{-38.305535652645716,	-67.96772320894368},
{-34.17105843699363,	-65.3277154533403},
{-39.43433680076144,	-68.51725389576306},
{-38.01790454541011,	-62.583900881672},
{-37.56734429657463,	-62.92350194220056},
{-32.2001619255882,	-61.11909001018852},
{-33.25080173678974,	-68.59037761367333},
{-38.160208224658795,	-69.00150344514894},
{-36.48460779565412,	-64.29110847675206},
{-35.883069223070365,	-64.41844594809535},
{-41.18138669919085,	-61.593879216740405},
{-39.91859493768441,	-60.27362860042707},
{-39.09672496082063,	-60.65723896344281},
{-38.18824159507635,	-63.10199020052247},
{-39.584839478339006,	-59.53112529532643},
{-41.189633330087425,	-66.05726731702963},
{-41.15142450813143,	-63.3034999563606},
{-42.40105231112151,	-63.55396354457608},
{-41.78827673745758,	-63.58414224897941},
{-36.99893615705302,	-64.50367249607146},
{-43.097882033389084,	-66.65451792685701},
{-44.14150208453197,	-64.80409823875098},
{-42.35788678939019,	-68.86270192322031},
{-42.79050824972071,	-68.6719445760414},
{-43.357707929311154,	-67.99073707940856},
{-37.44057970450855,	-66.96489645198426},
{-44.60352017083952,	-62.345319089221704},
{-39.32403534636774,	-62.94831014294893},
{-39.180492983267584,	-64.30337081753602},
{-44.80625788215208,	-63.40502514823655},
{-39.68376542188978,	-59.27403371005542},
{-45.46375058583548,	-62.32449611313293},
{-41.09593264675878,	-62.22884481505197},
{-42.055508431144176,	-65.75875817915025},
{-39.89173870713573,	-66.55994064202687},
{-42.02439202192186,	-58.655266102920734},
{-40.46727409651356,	-58.185030121286175},
{-36.41071361667745,	-64.00758525782591},
{-41.28155745090154,	-58.13849627088993},
{-43.29699470962801,	-57.45545245001705},
{-42.256168205956705,	-58.76560173582684},
{-39.85733425804767,	-58.70692298331417},
{-39.45824183702878,	-60.54071393179017},
{-36.84888149543056,	-59.455890612760456},
{-36.426885206580806,	-59.08365518418489},
{-41.60210821788838,	-65.26076743064846},
{-36.59917147024566,	-66.77047464773202},
{-35.315697859392046,	-58.27752711275343},
{-37.909373742738985,	-62.08577983398509},
{-40.26681302640055,	-60.8551773649252},
{-39.83300972571275,	-66.92532606694824},
{-33.93270430426989,	-62.8226371133625},
{-32.78581310286698,	-60.57323906712025},
{-36.93868262745942,	-60.8941214054343},
{-36.283889024399684,	-63.82209755842058},
{-33.627709711344494,	-59.50957156406091},
{-35.964530612062354,	-63.598835076202626},
{-40.012953507600606,	-57.46059035399812},
{-40.93547383056537,	-61.61951952041772},
{-39.21685993549574,	-63.2953166934016},
{-39.84845618897289,	-61.33057763195165},
{-40.72329447059907,	-57.734029542499336},
{-39.0961725064055,	-57.80099376974122},
{-37.72057704393895,	-56.232384268445976},
{-35.85635374784454,	-55.87060353402815},
{-38.02684296298875,	-55.889294737626926},
{-34.51325421717393,	-59.73907219304758},
{-33.04864879009164,	-61.61543388105241},
{-31.63296172758859,	-58.284902426002176},
{-36.24592292904261,	-57.912280092857465},
{-38.02078455496105,	-57.90044818488853},
{-35.24170418570846,	-57.43749413436904},
{-35.21680828719282,	-55.072423851977234},
{-36.92279280521739,	-59.74105241826121},
{-36.086877199151076,	-58.32707385410059},
{-41.00623022540051,	-57.82325841673757},
{-37.382787142736525,	-57.512812330864755},
{-40.946957279671885,	-55.30934187293778},
{-34.992441235182895,	-55.31956384991531},
{-35.23259223431171,	-55.45043209589009},
{-42.02265239981403,	-55.13817934551038},
{-35.379819492558596,	-57.36624874156925},
{-39.54032465455753,	-52.79703674595731},
{-36.17812687268308,	-55.11096655253197},
{-37.5282914489733,	-58.078161315682905},
{-40.275561506143404,	-56.99507641956066},
{-37.2446945532936,	-60.09773781664066},
{-43.154411061427226,	-55.68030948778387},
{-38.43715216973992,	-60.91850419326902},
{-41.042045347674495,	-54.91759589533993},
{-40.141921673757416,	-53.32808431448561},
{-38.108733721952,	-56.196992942781485},
{-37.962017429107,	-55.32073279239677},
{-41.685820560637204,	-54.24789617823475},
{-44.89099755685013,	-57.93614297162217},
{-43.05233622157779,	-53.954237748469964},
{-38.339411353572764,	-57.58376557183419},
{-43.01897301427921,	-52.9505896258096},
{-39.247541760436306,	-53.7424877944576},
{-42.08144549347087,	-52.914161827692155},
{-36.43835222096899,	-54.24061858926002},
{-42.168201679916315,	-50.41321350578851},
{-37.49521158984087,	-56.815746247398806},
{-42.63939992341504,	-52.93272161124229},
{-35.830905500332385,	-55.52553060421409},
{-39.723717800968586,	-49.1078998660919},
{-34.176329287694415,	-54.70109123003376},
{-40.67234008903872,	-55.25165030549024},
{-36.32834640597507,	-54.208216679407684},
{-36.97938700607116,	-54.77811069737575},
{-41.82223071118456,	-57.3884467973304},
{-37.60053639379706,	-52.92706558701908},
{-39.69277231838417,	-57.64612691459678},
{-40.18475750937763,	-56.3780917394005},
{-33.42219568206303,	-58.12449327707658},
{-34.919726848277804,	-50.93639793627527},
{-37.92888362336621,	-54.65454478816736},
{-34.93861138010932,	-51.923466826667116},
{-39.46429493272883,	-51.807122622038754},
{-39.59011142717217,	-55.90534727522555},
{-32.038158034049346,	-52.01655142555821},
{-34.988840425607265,	-51.76633986238729},
{-34.178303858300104,	-52.77534935007516},
{-32.60309222931031,	-52.589800947934805},
{-36.44959028311108,	-53.555442962851785},
{-36.36633297070275,	-54.26199091368727},
{-36.32443850747773,	-51.52481948175246},
{-32.19300993907942,	-56.71896488998803},
{-37.261022157433025,	-55.5189244319012},
{-36.35937947265461,	-53.874096330644605},
{-34.856708299426366,	-54.81105813162059},
{-36.444826801080765,	-59.30996922633435},
{-39.286586746369736,	-57.96882294425862},
{-35.54653579328904,	-55.88054780128893},
{-37.78660551667325,	-53.50553073380073},
{-34.75129400959491,	-57.99728621866882},
{-34.775779968989156,	-58.06875295281189},
{-31.301333783672714,	-53.71235179815097},
{-30.36579175638621,	-53.63380335431102},
{-37.313386314602035,	-59.70505117939281},
{-37.641366999805605,	-57.49001017596571},
{-34.47207803828496,	-56.57420789028375},
{-30.94118795042254,	-56.25100049364575},
{-37.94742074881404,	-61.16162464171554},
{-36.51374570175311,	-54.86558914284866},
{-31.278112900403507,	-62.049774889992094},
{-30.961844490435833,	-61.32099390086002},
{-30.44996455403992,	-60.28903373854519},
{-28.161751265959133,	-54.23140289364448},
{-27.635021674700752,	-60.624244795558134},
{-32.15126678402977,	-58.27919986498456},
{-34.34078369197252,	-55.94349806170044},
{-32.971833591539614,	-54.89540124727097},
{-35.16084900215236,	-60.342712954870976},
{-36.540250432307744,	-59.83672499781989},
{-36.88699930919078,	-52.68507272249125},
{-36.82674410974844,	-55.333155968007745},
{-36.27792610415517,	-57.90605383733191},
{-34.66538502799212,	-55.300329454147345},
{-34.04384167976128,	-54.199638547645314},
{-31.42254332720107,	-51.14146413748219},
{-35.81391084365491,	-58.95788067120668},
{-33.34308422137248,	-55.96487224079626},
{-33.04286470988669,	-53.58623761002892},
{-28.088975641986433,	-53.91043324778849},
{-28.176346419276292,	-54.0992886747717},
{-34.80038439026161,	-51.55430285455718},
{-33.25169826927975,	-54.82103474727113},
{-33.957731455477884,	-51.652075029446806},
{-31.092785125058157,	-51.389277520492605},
{-31.73801667097979,	-50.18980810017164},
{-26.50031929704594,	-54.64035392430483},
{-29.29188919162207,	-57.36755958260637},
{-32.08542033281415,	-52.59178763027643},
{-30.602703885095316,	-56.888890579677074},
{-26.2193160872398,	-51.4068975655931},
{-30.984875994274674,	-54.976053720895116},
{-25.765482930705794,	-54.34770039101425},
{-29.30945797100208,	-55.07004939561109},
{-27.324624495958926,	-56.91365588552713},
{-26.59689961495866,	-56.08946059631054},
{-28.38245253507865,	-56.578545050764916},
{-28.537756273359623,	-53.702306534683544},
{-28.60507442245352,	-56.1342810839319},
{-27.024638207665184,	-53.176287553742675},
{-32.49239332790052,	-51.60063614368281},
{-31.674718266454818,	-56.43551794682345},
{-26.253495211791723,	-51.87692213587003},
{-31.866260620309966,	-52.84480297921568},
{-31.322080485482534,	-53.866411028606024},
{-33.0837929639318,	-48.88814387757921},
{-30.333142512484145,	-51.092752895966235},
{-28.41217020990694,	-53.369868391493554},
{-32.94412831301867,	-50.89211161380102},
{-27.426508666476177,	-52.36944417611653},
{-24.942396749371,	-50.27161916417427},
{-24.202205970329892,	-50.972389025753266},
{-26.759466296746584,	-50.00733573820596},
{-25.04184201202794,	-47.2354214398087},
{-26.457309259608685,	-50.65235387524637},
{-25.795430274439973,	-48.94055062770052},
{-28.69626437492948,	-52.84535097613926},
{-32.24287521378193,	-51.07712357639924},
{-27.75780016410271,	-45.69772428233279},
{-30.800458330653044,	-50.94301579842575},
{-30.968405810344493,	-44.70589407996888},
{-26.704911325571537,	-43.118345530102395},
{-27.632190856781445,	-47.27754937304935},
{-34.24713154849662,	-51.44537274145938},
{-32.02663938754908,	-49.27546052991004},
{-35.777024374675754,	-47.48138466247913},
{-34.247558226389536,	-47.645845495546354},
{-30.761905128236524,	-51.987137406192964},
{-33.370113421672954,	-47.97642179961083},
{-33.94520236645709,	-45.14760811153689},
{-32.39270128985358,	-51.1554145540242},
{-35.09219718075646,	-47.232699438505094},
{-35.85138271060413,	-50.62552963261557},
{-35.48193483665418,	-49.55906900834357},
{-36.25404967404861,	-47.57648940644868},
{-36.86567124895635,	-48.0235857189343},
{-30.130192980355424,	-43.72180082712754},
{-33.68395410959434,	-47.88755451122115},
{-32.760646657419755,	-47.918731152853056},
{-30.572081190145003,	-48.72802721410699},
{-34.471722857968416,	-44.89532066646748},
{-31.42649650358318,	-48.49864706640923},
{-33.9958631389718,	-42.56896018468492},
{-28.827108343367307,	-44.244081823406546},
{-32.67372006489436,	-42.90184264460649},
{-33.35673551321272,	-46.10155758969334},
{-35.399402922293234,	-42.83865282777718},
{-33.36439306460372,	-40.059948481466286},
{-27.30816779457949,	-42.419394432555855},
{-33.12593594910034,	-44.972078404908984},
{-26.795542725227754,	-47.33222383963785},
{-30.446139641141894,	-42.21165877024515},
{-30.231915760261224,	-44.29185460373344},
{-27.48387081463293,	-50.16814250695657},
{-26.801231356613815,	-42.56605042192979},
